Point_ID,Neighbor_ID,rate,cgcs_x,cgcs_y,rate_neighbor,cgcs_x_neighbor,cgcs_y_neighbor
1632.0,1662.0,0.0,410614.63609999977,3385594.4159999993,1.0,410104.84420000017,3386155.1257000007
218.0,1630.0,0.7,410235.2531000003,3386098.1888999995,0.5,410614.63609999977,3385594.4159999993
1662.0,1630.0,1.0,410104.84420000017,3386155.1257000007,0.5,410614.63609999977,3385594.4159999993
218.0,1632.0,0.7,410235.2531000003,3386098.1888999995,0.0,410614.63609999977,3385594.4159999993
1630.0,1632.0,0.5,410614.63609999977,3385594.4159999993,0.0,410614.63609999977,3385594.4159999993
1632.0,1632.0,0.0,410614.63609999977,3385594.4159999993,0.0,410614.63609999977,3385594.4159999993
1662.0,1632.0,1.0,410104.84420000017,3386155.1257000007,0.0,410614.63609999977,3385594.4159999993
220.0,3027.0,0.208333333333333,413438.5987,3394726.8444,1.0,414100.0565999998,3395463.2962999996
222.0,3027.0,0.7,413694.5065000001,3396493.057,1.0,414100.0565999998,3395463.2962999996
1459.0,3027.0,1.0,413839.9442999996,3396155.907400001,1.0,414100.0565999998,3395463.2962999996
1700.0,3027.0,0.8,414629.6667,3395021.82,1.0,414100.0565999998,3395463.2962999996
2937.0,3027.0,1.0,413567.0902000005,3396225.204399999,1.0,414100.0565999998,3395463.2962999996
2965.0,3027.0,1.0,414493.35929999966,3395604.586100001,1.0,414100.0565999998,3395463.2962999996
2989.0,3027.0,1.0,414367.06630000006,3395186.7322000004,1.0,414100.0565999998,3395463.2962999996
220.0,2989.0,0.208333333333333,413438.5987,3394726.8444,1.0,414367.06630000006,3395186.7322000004
224.0,2989.0,0.0,415055.14850000007,3395916.417300001,1.0,414367.06630000006,3395186.7322000004
1700.0,2989.0,0.8,414629.6667,3395021.82,1.0,414367.06630000006,3395186.7322000004
2965.0,2989.0,1.0,414493.35929999966,3395604.586100001,1.0,414367.06630000006,3395186.7322000004
3027.0,2989.0,1.0,414100.0565999998,3395463.2962999996,1.0,414367.06630000006,3395186.7322000004
220.0,2047.0,0.208333333333333,413438.5987,3394726.8444,0.833333333333333,414325.2099000001,3394111.3276000004
468.0,2047.0,0.0,414211.8881999999,3393831.1163,0.833333333333333,414325.2099000001,3394111.3276000004
964.0,2047.0,0.666666666666667,413195.0690000001,3394556.7467,0.833333333333333,414325.2099000001,3394111.3276000004
1493.0,2047.0,0.5,414325.67559999967,3394109.657299999,0.833333333333333,414325.2099000001,3394111.3276000004
2123.0,2047.0,0.0,414332.5886000004,3393155.6338,0.833333333333333,414325.2099000001,3394111.3276000004
2719.0,2047.0,0.818181818181818,414943.71009999973,3394332.8966000006,0.833333333333333,414325.2099000001,3394111.3276000004
2751.0,2047.0,0.785714285714286,414934.50100000016,3394314.1257000007,0.833333333333333,414325.2099000001,3394111.3276000004
220.0,1493.0,0.208333333333333,413438.5987,3394726.8444,0.5,414325.67559999967,3394109.657299999
468.0,1493.0,0.0,414211.8881999999,3393831.1163,0.5,414325.67559999967,3394109.657299999
964.0,1493.0,0.666666666666667,413195.0690000001,3394556.7467,0.5,414325.67559999967,3394109.657299999
2047.0,1493.0,0.833333333333333,414325.2099000001,3394111.3276000004,0.5,414325.67559999967,3394109.657299999
2123.0,1493.0,0.0,414332.5886000004,3393155.6338,0.5,414325.67559999967,3394109.657299999
2719.0,1493.0,0.818181818181818,414943.71009999973,3394332.8966000006,0.5,414325.67559999967,3394109.657299999
2751.0,1493.0,0.785714285714286,414934.50100000016,3394314.1257000007,0.5,414325.67559999967,3394109.657299999
2963.0,1493.0,1.0,415835.4343999997,3394506.2131,0.5,414325.67559999967,3394109.657299999
222.0,2937.0,0.7,413694.5065000001,3396493.057,1.0,413567.0902000005,3396225.204399999
1459.0,2937.0,1.0,413839.9442999996,3396155.907400001,1.0,413567.0902000005,3396225.204399999
1921.0,2937.0,0.416666666666667,413286.2065000003,3396962.0446000006,1.0,413567.0902000005,3396225.204399999
3027.0,2937.0,1.0,414100.0565999998,3395463.2962999996,1.0,413567.0902000005,3396225.204399999
222.0,1459.0,0.7,413694.5065000001,3396493.057,1.0,413839.9442999996,3396155.907400001
424.0,1459.0,0.4,414809.82820000034,3396569.773600001,1.0,413839.9442999996,3396155.907400001
426.0,1459.0,0.625,414809.82820000034,3396569.773600001,1.0,413839.9442999996,3396155.907400001
1921.0,1459.0,0.416666666666667,413286.2065000003,3396962.0446000006,1.0,413839.9442999996,3396155.907400001
2937.0,1459.0,1.0,413567.0902000005,3396225.204399999,1.0,413839.9442999996,3396155.907400001
2965.0,1459.0,1.0,414493.35929999966,3395604.586100001,1.0,413839.9442999996,3396155.907400001
3027.0,1459.0,1.0,414100.0565999998,3395463.2962999996,1.0,413839.9442999996,3396155.907400001
222.0,424.0,0.7,413694.5065000001,3396493.057,0.4,414809.82820000034,3396569.773600001
224.0,424.0,0.0,415055.14850000007,3395916.417300001,0.4,414809.82820000034,3396569.773600001
424.0,424.0,0.4,414809.82820000034,3396569.773600001,0.4,414809.82820000034,3396569.773600001
426.0,424.0,0.625,414809.82820000034,3396569.773600001,0.4,414809.82820000034,3396569.773600001
2223.0,424.0,0.153846153846154,414826.4480999997,3398088.330499999,0.4,414809.82820000034,3396569.773600001
224.0,2965.0,0.0,415055.14850000007,3395916.417300001,1.0,414493.35929999966,3395604.586100001
424.0,2965.0,0.4,414809.82820000034,3396569.773600001,1.0,414493.35929999966,3395604.586100001
426.0,2965.0,0.625,414809.82820000034,3396569.773600001,1.0,414493.35929999966,3395604.586100001
1459.0,2965.0,1.0,413839.9442999996,3396155.907400001,1.0,414493.35929999966,3395604.586100001
1700.0,2965.0,0.8,414629.6667,3395021.82,1.0,414493.35929999966,3395604.586100001
2937.0,2965.0,1.0,413567.0902000005,3396225.204399999,1.0,414493.35929999966,3395604.586100001
2989.0,2965.0,1.0,414367.06630000006,3395186.7322000004,1.0,414493.35929999966,3395604.586100001
3027.0,2965.0,1.0,414100.0565999998,3395463.2962999996,1.0,414493.35929999966,3395604.586100001
224.0,426.0,0.0,415055.14850000007,3395916.417300001,0.625,414809.82820000034,3396569.773600001
224.0,1700.0,0.0,415055.14850000007,3395916.417300001,0.8,414629.6667,3395021.82
2719.0,1700.0,0.818181818181818,414943.71009999973,3394332.8966000006,0.8,414629.6667,3395021.82
2751.0,1700.0,0.785714285714286,414934.50100000016,3394314.1257000007,0.8,414629.6667,3395021.82
2963.0,1700.0,1.0,415835.4343999997,3394506.2131,0.8,414629.6667,3395021.82
2965.0,1700.0,1.0,414493.35929999966,3395604.586100001,0.8,414629.6667,3395021.82
2989.0,1700.0,1.0,414367.06630000006,3395186.7322000004,0.8,414629.6667,3395021.82
3027.0,1700.0,1.0,414100.0565999998,3395463.2962999996,0.8,414629.6667,3395021.82
226.0,1844.0,0.0,414050.19230000017,3400773.8056000005,0.0,414205.5521,3400505.572899999
658.0,1844.0,0.5,413659.2149999999,3400232.2092000004,0.0,414205.5521,3400505.572899999
1180.0,1844.0,0.571428571428571,414266.2522999998,3402707.4252000004,0.0,414205.5521,3400505.572899999
1370.0,1844.0,0.833333333333333,413653.0159999998,3400222.8479999993,0.0,414205.5521,3400505.572899999
226.0,658.0,0.0,414050.19230000017,3400773.8056000005,0.5,413659.2149999999,3400232.2092000004
1180.0,658.0,0.571428571428571,414266.2522999998,3402707.4252000004,0.5,413659.2149999999,3400232.2092000004
1370.0,658.0,0.833333333333333,413653.0159999998,3400222.8479999993,0.5,413659.2149999999,3400232.2092000004
1844.0,658.0,0.0,414205.5521,3400505.572899999,0.5,413659.2149999999,3400232.2092000004
226.0,1370.0,0.0,414050.19230000017,3400773.8056000005,0.833333333333333,413653.0159999998,3400222.8479999993
658.0,1370.0,0.5,413659.2149999999,3400232.2092000004,0.833333333333333,413653.0159999998,3400222.8479999993
726.0,1370.0,1.0,414389.01910000015,3399185.9460000005,0.833333333333333,413653.0159999998,3400222.8479999993
1844.0,1370.0,0.0,414205.5521,3400505.572899999,0.833333333333333,413653.0159999998,3400222.8479999993
2225.0,1370.0,0.395833333333333,413906.77940000035,3398977.522,0.833333333333333,413653.0159999998,3400222.8479999993
2931.0,1370.0,1.0,413133.40529999975,3399199.9693,0.833333333333333,413653.0159999998,3400222.8479999993
226.0,726.0,0.0,414050.19230000017,3400773.8056000005,1.0,414389.01910000015,3399185.9460000005
658.0,726.0,0.5,413659.2149999999,3400232.2092000004,1.0,414389.01910000015,3399185.9460000005
1844.0,726.0,0.0,414205.5521,3400505.572899999,1.0,414389.01910000015,3399185.9460000005
2223.0,726.0,0.153846153846154,414826.4480999997,3398088.330499999,1.0,414389.01910000015,3399185.9460000005
2225.0,726.0,0.395833333333333,413906.77940000035,3398977.522,1.0,414389.01910000015,3399185.9460000005
2825.0,726.0,0.307692307692308,413404.06259999983,3398514.7512,1.0,414389.01910000015,3399185.9460000005
226.0,2225.0,0.0,414050.19230000017,3400773.8056000005,0.395833333333333,413906.77940000035,3398977.522
726.0,2225.0,1.0,414389.01910000015,3399185.9460000005,0.395833333333333,413906.77940000035,3398977.522
1332.0,2225.0,0.566666666666667,413419.70430000033,3398165.5964,0.395833333333333,413906.77940000035,3398977.522
1370.0,2225.0,0.833333333333333,413653.0159999998,3400222.8479999993,0.395833333333333,413906.77940000035,3398977.522
1844.0,2225.0,0.0,414205.5521,3400505.572899999,0.395833333333333,413906.77940000035,3398977.522
2223.0,2225.0,0.153846153846154,414826.4480999997,3398088.330499999,0.395833333333333,413906.77940000035,3398977.522
2825.0,2225.0,0.307692307692308,413404.06259999983,3398514.7512,0.395833333333333,413906.77940000035,3398977.522
2931.0,2225.0,1.0,413133.40529999975,3399199.9693,0.395833333333333,413906.77940000035,3398977.522
228.0,232.0,1.0,417252.5162000004,3389523.8662,0.642857142857143,417304.90589999966,3389527.6811
554.0,232.0,0.4,416716.1940000001,3389871.3889000006,0.642857142857143,417304.90589999966,3389527.6811
1757.0,232.0,0.181818181818182,416851.3353000004,3388910.7606000006,0.642857142857143,417304.90589999966,3389527.6811
2745.0,232.0,0.342105263157895,419819.6500000004,3388965.1613,0.642857142857143,417304.90589999966,3389527.6811
2793.0,232.0,0.5625,416469.8304000003,3389871.3052,0.642857142857143,417304.90589999966,3389527.6811
228.0,554.0,1.0,417252.5162000004,3389523.8662,0.4,416716.1940000001,3389871.3889000006
232.0,554.0,0.642857142857143,417304.90589999966,3389527.6811,0.4,416716.1940000001,3389871.3889000006
534.0,554.0,0.5,415641.91299999965,3389858.6761000007,0.4,416716.1940000001,3389871.3889000006
762.0,554.0,1.0,417013.2514000004,3390734.6406999994,0.4,416716.1940000001,3389871.3889000006
1757.0,554.0,0.181818181818182,416851.3353000004,3388910.7606000006,0.4,416716.1940000001,3389871.3889000006
2793.0,554.0,0.5625,416469.8304000003,3389871.3052,0.4,416716.1940000001,3389871.3889000006
228.0,2793.0,1.0,417252.5162000004,3389523.8662,0.5625,416469.8304000003,3389871.3052
232.0,2793.0,0.642857142857143,417304.90589999966,3389527.6811,0.5625,416469.8304000003,3389871.3052
534.0,2793.0,0.5,415641.91299999965,3389858.6761000007,0.5625,416469.8304000003,3389871.3052
554.0,2793.0,0.4,416716.1940000001,3389871.3889000006,0.5625,416469.8304000003,3389871.3052
762.0,2793.0,1.0,417013.2514000004,3390734.6406999994,0.5625,416469.8304000003,3389871.3052
1757.0,2793.0,0.181818181818182,416851.3353000004,3388910.7606000006,0.5625,416469.8304000003,3389871.3052
228.0,762.0,1.0,417252.5162000004,3389523.8662,1.0,417013.2514000004,3390734.6406999994
232.0,762.0,0.642857142857143,417304.90589999966,3389527.6811,1.0,417013.2514000004,3390734.6406999994
554.0,762.0,0.4,416716.1940000001,3389871.3889000006,1.0,417013.2514000004,3390734.6406999994
764.0,762.0,0.666666666666667,416766.449,3390908.9697,1.0,417013.2514000004,3390734.6406999994
1120.0,762.0,0.785714285714286,417483.6975999996,3390771.3658000007,1.0,417013.2514000004,3390734.6406999994
2793.0,762.0,0.5625,416469.8304000003,3389871.3052,1.0,417013.2514000004,3390734.6406999994
3093.0,762.0,0.590909090909091,417198.1520999996,3390850.7184,1.0,417013.2514000004,3390734.6406999994
230.0,244.0,0.6875,419606.4971000002,3397492.5756,1.0,419545.06740000006,3396880.443600001
536.0,244.0,1.0,420655.78579999966,3396960.0439,1.0,419545.06740000006,3396880.443600001
698.0,244.0,0.0,419799.88119999965,3395692.7452000007,1.0,419545.06740000006,3396880.443600001
1118.0,244.0,0.625,419995.0789000001,3396035.8610999994,1.0,419545.06740000006,3396880.443600001
1517.0,244.0,0.625,420562.2324000001,3396494.2524999995,1.0,419545.06740000006,3396880.443600001
1833.0,244.0,0.25,419540.4800000005,3399519.628900001,1.0,419545.06740000006,3396880.443600001
2435.0,244.0,0.307692307692308,418972.9293,3396011.0908000004,1.0,419545.06740000006,3396880.443600001
2759.0,244.0,0.894736842105263,420238.4709999999,3396853.9474,1.0,419545.06740000006,3396880.443600001
2947.0,244.0,0.666666666666667,419796.3728,3398717.4091,1.0,419545.06740000006,3396880.443600001
230.0,2759.0,0.6875,419606.4971000002,3397492.5756,0.894736842105263,420238.4709999999,3396853.9474
244.0,2759.0,1.0,419545.06740000006,3396880.443600001,0.894736842105263,420238.4709999999,3396853.9474
536.0,2759.0,1.0,420655.78579999966,3396960.0439,0.894736842105263,420238.4709999999,3396853.9474
1118.0,2759.0,0.625,419995.0789000001,3396035.8610999994,0.894736842105263,420238.4709999999,3396853.9474
1517.0,2759.0,0.625,420562.2324000001,3396494.2524999995,0.894736842105263,420238.4709999999,3396853.9474
2947.0,2759.0,0.666666666666667,419796.3728,3398717.4091,0.894736842105263,420238.4709999999,3396853.9474
230.0,536.0,0.6875,419606.4971000002,3397492.5756,1.0,420655.78579999966,3396960.0439
1517.0,536.0,0.625,420562.2324000001,3396494.2524999995,1.0,420655.78579999966,3396960.0439
2759.0,536.0,0.894736842105263,420238.4709999999,3396853.9474,1.0,420655.78579999966,3396960.0439
230.0,2947.0,0.6875,419606.4971000002,3397492.5756,0.666666666666667,419796.3728,3398717.4091
1833.0,2947.0,0.25,419540.4800000005,3399519.628900001,0.666666666666667,419796.3728,3398717.4091
2063.0,2947.0,0.448275862068966,417328.40479999967,3399546.833900001,0.666666666666667,419796.3728,3398717.4091
2341.0,2947.0,0.7,419117.5373,3400008.6399000008,0.666666666666667,419796.3728,3398717.4091
230.0,1517.0,0.6875,419606.4971000002,3397492.5756,0.625,420562.2324000001,3396494.2524999995
244.0,1517.0,1.0,419545.06740000006,3396880.443600001,0.625,420562.2324000001,3396494.2524999995
536.0,1517.0,1.0,420655.78579999966,3396960.0439,0.625,420562.2324000001,3396494.2524999995
698.0,1517.0,0.0,419799.88119999965,3395692.7452000007,0.625,420562.2324000001,3396494.2524999995
1118.0,1517.0,0.625,419995.0789000001,3396035.8610999994,0.625,420562.2324000001,3396494.2524999995
2759.0,1517.0,0.894736842105263,420238.4709999999,3396853.9474,0.625,420562.2324000001,3396494.2524999995
232.0,228.0,0.642857142857143,417304.90589999966,3389527.6811,1.0,417252.5162000004,3389523.8662
554.0,228.0,0.4,416716.1940000001,3389871.3889000006,1.0,417252.5162000004,3389523.8662
1757.0,228.0,0.181818181818182,416851.3353000004,3388910.7606000006,1.0,417252.5162000004,3389523.8662
2745.0,228.0,0.342105263157895,419819.6500000004,3388965.1613,1.0,417252.5162000004,3389523.8662
2793.0,228.0,0.5625,416469.8304000003,3389871.3052,1.0,417252.5162000004,3389523.8662
234.0,236.0,1.0,418670.52350000007,3391908.1783000007,1.0,418710.02859999985,3392024.5759999994
238.0,236.0,0.0,418717.4029000001,3392210.5089,1.0,418710.02859999985,3392024.5759999994
708.0,236.0,0.333333333333333,419810.60649999976,3391766.3806,1.0,418710.02859999985,3392024.5759999994
912.0,236.0,1.0,418346.9195999997,3391153.0429,1.0,418710.02859999985,3392024.5759999994
2705.0,236.0,0.2,418179.01489999983,3393539.3094,1.0,418710.02859999985,3392024.5759999994
234.0,238.0,1.0,418670.52350000007,3391908.1783000007,0.0,418717.4029000001,3392210.5089
236.0,238.0,1.0,418710.02859999985,3392024.5759999994,0.0,418717.4029000001,3392210.5089
708.0,238.0,0.333333333333333,419810.60649999976,3391766.3806,0.0,418717.4029000001,3392210.5089
2705.0,238.0,0.2,418179.01489999983,3393539.3094,0.0,418717.4029000001,3392210.5089
3009.0,238.0,1.0,417666.9105000002,3393563.1794000007,0.0,418717.4029000001,3392210.5089
234.0,912.0,1.0,418670.52350000007,3391908.1783000007,1.0,418346.9195999997,3391153.0429
236.0,912.0,1.0,418710.02859999985,3392024.5759999994,1.0,418346.9195999997,3391153.0429
238.0,912.0,0.0,418717.4029000001,3392210.5089,1.0,418346.9195999997,3391153.0429
1238.0,912.0,0.0,417948.36409999995,3391190.3236,1.0,418346.9195999997,3391153.0429
1250.0,912.0,0.633333333333333,417948.40500000026,3391195.5328,1.0,418346.9195999997,3391153.0429
234.0,1250.0,1.0,418670.52350000007,3391908.1783000007,0.633333333333333,417948.40500000026,3391195.5328
236.0,1250.0,1.0,418710.02859999985,3392024.5759999994,0.633333333333333,417948.40500000026,3391195.5328
238.0,1250.0,0.0,418717.4029000001,3392210.5089,0.633333333333333,417948.40500000026,3391195.5328
242.0,1250.0,0.291666666666667,417244.9040999999,3391770.1921,0.633333333333333,417948.40500000026,3391195.5328
912.0,1250.0,1.0,418346.9195999997,3391153.0429,0.633333333333333,417948.40500000026,3391195.5328
1120.0,1250.0,0.785714285714286,417483.6975999996,3390771.3658000007,0.633333333333333,417948.40500000026,3391195.5328
1238.0,1250.0,0.0,417948.36409999995,3391190.3236,0.633333333333333,417948.40500000026,3391195.5328
3093.0,1250.0,0.590909090909091,417198.1520999996,3390850.7184,0.633333333333333,417948.40500000026,3391195.5328
234.0,1238.0,1.0,418670.52350000007,3391908.1783000007,0.0,417948.36409999995,3391190.3236
236.0,1238.0,1.0,418710.02859999985,3392024.5759999994,0.0,417948.36409999995,3391190.3236
242.0,1238.0,0.291666666666667,417244.9040999999,3391770.1921,0.0,417948.36409999995,3391190.3236
912.0,1238.0,1.0,418346.9195999997,3391153.0429,0.0,417948.36409999995,3391190.3236
1120.0,1238.0,0.785714285714286,417483.6975999996,3390771.3658000007,0.0,417948.36409999995,3391190.3236
1250.0,1238.0,0.633333333333333,417948.40500000026,3391195.5328,0.0,417948.36409999995,3391190.3236
3093.0,1238.0,0.590909090909091,417198.1520999996,3390850.7184,0.0,417948.36409999995,3391190.3236
236.0,234.0,1.0,418710.02859999985,3392024.5759999994,1.0,418670.52350000007,3391908.1783000007
238.0,234.0,0.0,418717.4029000001,3392210.5089,1.0,418670.52350000007,3391908.1783000007
708.0,234.0,0.333333333333333,419810.60649999976,3391766.3806,1.0,418670.52350000007,3391908.1783000007
912.0,234.0,1.0,418346.9195999997,3391153.0429,1.0,418670.52350000007,3391908.1783000007
238.0,708.0,0.0,418717.4029000001,3392210.5089,0.333333333333333,419810.60649999976,3391766.3806
1182.0,708.0,0.35,420152.0471999999,3392753.2611,0.333333333333333,419810.60649999976,3391766.3806
3075.0,708.0,0.181818181818182,420267.5784,3392798.4148999993,0.333333333333333,419810.60649999976,3391766.3806
240.0,2063.0,0.833333333333333,417520.4565000003,3401843.8593000006,0.448275862068966,417328.40479999967,3399546.833900001
1833.0,2063.0,0.25,419540.4800000005,3399519.628900001,0.448275862068966,417328.40479999967,3399546.833900001
2341.0,2063.0,0.7,419117.5373,3400008.6399000008,0.448275862068966,417328.40479999967,3399546.833900001
240.0,2341.0,0.833333333333333,417520.4565000003,3401843.8593000006,0.7,419117.5373,3400008.6399000008
1833.0,2341.0,0.25,419540.4800000005,3399519.628900001,0.7,419117.5373,3400008.6399000008
2063.0,2341.0,0.448275862068966,417328.40479999967,3399546.833900001,0.7,419117.5373,3400008.6399000008
2947.0,2341.0,0.666666666666667,419796.3728,3398717.4091,0.7,419117.5373,3400008.6399000008
240.0,1833.0,0.833333333333333,417520.4565000003,3401843.8593000006,0.25,419540.4800000005,3399519.628900001
2063.0,1833.0,0.448275862068966,417328.40479999967,3399546.833900001,0.25,419540.4800000005,3399519.628900001
2341.0,1833.0,0.7,419117.5373,3400008.6399000008,0.25,419540.4800000005,3399519.628900001
2947.0,1833.0,0.666666666666667,419796.3728,3398717.4091,0.25,419540.4800000005,3399519.628900001
240.0,1180.0,0.833333333333333,417520.4565000003,3401843.8593000006,0.571428571428571,414266.2522999998,3402707.4252000004
1555.0,1180.0,1.0,414355.18599999975,3403309.5912,0.571428571428571,414266.2522999998,3402707.4252000004
1748.0,1180.0,0.5,414074.0270999996,3403526.561899999,0.571428571428571,414266.2522999998,3402707.4252000004
1811.0,1180.0,0.3,415307.994,3405280.9773999993,0.571428571428571,414266.2522999998,3402707.4252000004
240.0,1555.0,0.833333333333333,417520.4565000003,3401843.8593000006,1.0,414355.18599999975,3403309.5912
1180.0,1555.0,0.571428571428571,414266.2522999998,3402707.4252000004,1.0,414355.18599999975,3403309.5912
1748.0,1555.0,0.5,414074.0270999996,3403526.561899999,1.0,414355.18599999975,3403309.5912
1811.0,1555.0,0.3,415307.994,3405280.9773999993,1.0,414355.18599999975,3403309.5912
242.0,1523.0,0.291666666666667,417244.9040999999,3391770.1921,0.380952380952381,416381.02340000024,3391972.2729
1018.0,1523.0,0.833333333333333,416247.7937000002,3391755.8928999994,0.380952380952381,416381.02340000024,3391972.2729
2457.0,1523.0,0.590909090909091,416049.52799999993,3392564.4444999993,0.380952380952381,416381.02340000024,3391972.2729
2505.0,1523.0,0.25,416047.5099999998,3392553.8512999993,0.380952380952381,416381.02340000024,3391972.2729
242.0,3093.0,0.291666666666667,417244.9040999999,3391770.1921,0.590909090909091,417198.1520999996,3390850.7184
762.0,3093.0,1.0,417013.2514000004,3390734.6406999994,0.590909090909091,417198.1520999996,3390850.7184
764.0,3093.0,0.666666666666667,416766.449,3390908.9697,0.590909090909091,417198.1520999996,3390850.7184
1120.0,3093.0,0.785714285714286,417483.6975999996,3390771.3658000007,0.590909090909091,417198.1520999996,3390850.7184
1238.0,3093.0,0.0,417948.36409999995,3391190.3236,0.590909090909091,417198.1520999996,3390850.7184
1250.0,3093.0,0.633333333333333,417948.40500000026,3391195.5328,0.590909090909091,417198.1520999996,3390850.7184
242.0,764.0,0.291666666666667,417244.9040999999,3391770.1921,0.666666666666667,416766.449,3390908.9697
762.0,764.0,1.0,417013.2514000004,3390734.6406999994,0.666666666666667,416766.449,3390908.9697
1018.0,764.0,0.833333333333333,416247.7937000002,3391755.8928999994,0.666666666666667,416766.449,3390908.9697
1120.0,764.0,0.785714285714286,417483.6975999996,3390771.3658000007,0.666666666666667,416766.449,3390908.9697
1523.0,764.0,0.380952380952381,416381.02340000024,3391972.2729,0.666666666666667,416766.449,3390908.9697
3093.0,764.0,0.590909090909091,417198.1520999996,3390850.7184,0.666666666666667,416766.449,3390908.9697
244.0,230.0,1.0,419545.06740000006,3396880.443600001,0.6875,419606.4971000002,3397492.5756
536.0,230.0,1.0,420655.78579999966,3396960.0439,0.6875,419606.4971000002,3397492.5756
1833.0,230.0,0.25,419540.4800000005,3399519.628900001,0.6875,419606.4971000002,3397492.5756
2341.0,230.0,0.7,419117.5373,3400008.6399000008,0.6875,419606.4971000002,3397492.5756
2759.0,230.0,0.894736842105263,420238.4709999999,3396853.9474,0.6875,419606.4971000002,3397492.5756
2947.0,230.0,0.666666666666667,419796.3728,3398717.4091,0.6875,419606.4971000002,3397492.5756
244.0,1118.0,1.0,419545.06740000006,3396880.443600001,0.625,419995.0789000001,3396035.8610999994
536.0,1118.0,1.0,420655.78579999966,3396960.0439,0.625,419995.0789000001,3396035.8610999994
596.0,1118.0,0.0,419697.4335000002,3395425.779100001,0.625,419995.0789000001,3396035.8610999994
698.0,1118.0,0.0,419799.88119999965,3395692.7452000007,0.625,419995.0789000001,3396035.8610999994
1517.0,1118.0,0.625,420562.2324000001,3396494.2524999995,0.625,419995.0789000001,3396035.8610999994
2435.0,1118.0,0.307692307692308,418972.9293,3396011.0908000004,0.625,419995.0789000001,3396035.8610999994
2759.0,1118.0,0.894736842105263,420238.4709999999,3396853.9474,0.625,419995.0789000001,3396035.8610999994
244.0,2435.0,1.0,419545.06740000006,3396880.443600001,0.307692307692308,418972.9293,3396011.0908000004
596.0,2435.0,0.0,419697.4335000002,3395425.779100001,0.307692307692308,418972.9293,3396011.0908000004
698.0,2435.0,0.0,419799.88119999965,3395692.7452000007,0.307692307692308,418972.9293,3396011.0908000004
1274.0,2435.0,0.583333333333333,417097.3523000004,3395039.2083,0.307692307692308,418972.9293,3396011.0908000004
248.0,1724.0,1.0,428815.0697999997,3384377.2300000004,1.0,428832.2065000003,3384515.7061
1722.0,1724.0,1.0,428872.6840000004,3384648.4333,1.0,428832.2065000003,3384515.7061
1730.0,1724.0,1.0,428424.3855999997,3384392.7425,1.0,428832.2065000003,3384515.7061
1734.0,1724.0,1.0,429126.00430000015,3384234.3652,1.0,428832.2065000003,3384515.7061
1736.0,1724.0,0.166666666666667,429107.30929999985,3384213.8211,1.0,428832.2065000003,3384515.7061
248.0,1722.0,1.0,428815.0697999997,3384377.2300000004,1.0,428872.6840000004,3384648.4333
1592.0,1722.0,0.125,433103.4404999996,3387649.9405000005,1.0,428872.6840000004,3384648.4333
1724.0,1722.0,1.0,428832.2065000003,3384515.7061,1.0,428872.6840000004,3384648.4333
248.0,1728.0,1.0,428815.0697999997,3384377.2300000004,0.666666666666667,428510.5789000001,3384272.9081999995
1720.0,1728.0,1.0,428619.39709999965,3383917.3452000003,0.666666666666667,428510.5789000001,3384272.9081999995
1724.0,1728.0,1.0,428832.2065000003,3384515.7061,0.666666666666667,428510.5789000001,3384272.9081999995
1726.0,1728.0,1.0,428333.3761999998,3384078.3441000003,0.666666666666667,428510.5789000001,3384272.9081999995
1730.0,1728.0,1.0,428424.3855999997,3384392.7425,0.666666666666667,428510.5789000001,3384272.9081999995
1732.0,1728.0,1.0,428256.2692,3384249.4223,0.666666666666667,428510.5789000001,3384272.9081999995
248.0,1738.0,1.0,428815.0697999997,3384377.2300000004,0.166666666666667,428997.2701000003,3384110.945699999
252.0,1738.0,0.0,428974.9515000004,3383178.5633000005,0.166666666666667,428997.2701000003,3384110.945699999
272.0,1738.0,0.0,430414.8833999997,3384334.3412,0.166666666666667,428997.2701000003,3384110.945699999
274.0,1738.0,0.75,429847.1705,3384142.0143,0.166666666666667,428997.2701000003,3384110.945699999
978.0,1738.0,1.0,429373.6193000004,3383347.3768000007,0.166666666666667,428997.2701000003,3384110.945699999
1720.0,1738.0,1.0,428619.39709999965,3383917.3452000003,0.166666666666667,428997.2701000003,3384110.945699999
1734.0,1738.0,1.0,429126.00430000015,3384234.3652,0.166666666666667,428997.2701000003,3384110.945699999
1736.0,1738.0,0.166666666666667,429107.30929999985,3384213.8211,0.166666666666667,428997.2701000003,3384110.945699999
1740.0,1738.0,0.166666666666667,428988.2281999998,3383991.662900001,0.166666666666667,428997.2701000003,3384110.945699999
248.0,1736.0,1.0,428815.0697999997,3384377.2300000004,0.166666666666667,429107.30929999985,3384213.8211
252.0,1736.0,0.0,428974.9515000004,3383178.5633000005,0.166666666666667,429107.30929999985,3384213.8211
272.0,1736.0,0.0,430414.8833999997,3384334.3412,0.166666666666667,429107.30929999985,3384213.8211
274.0,1736.0,0.75,429847.1705,3384142.0143,0.166666666666667,429107.30929999985,3384213.8211
978.0,1736.0,1.0,429373.6193000004,3383347.3768000007,0.166666666666667,429107.30929999985,3384213.8211
1722.0,1736.0,1.0,428872.6840000004,3384648.4333,0.166666666666667,429107.30929999985,3384213.8211
1724.0,1736.0,1.0,428832.2065000003,3384515.7061,0.166666666666667,429107.30929999985,3384213.8211
