Station_ID,Community
506.0,58
2921.0,141
188.0,58
3007.0,142
1670.0,58
162.0,143
1640.0,58
1634.0,58
2985.0,144
164.0,58
2049.0,145
2215.0,5
434.0,5
2497.0,58
214.0,146
730.0,147
728.0,148
1000.0,58
662.0,58
1899.0,149
1897.0,150
692.0,151
858.0,152
204.0,58
2163.0,58
212.0,58
900.0,58
2989.0,153
1700.0,155
2751.0,155
2719.0,155
224.0,84
2963.0,154
1274.0,155
1180.0,84
1555.0,156
1748.0,84
762.0,157
1120.0,155
3093.0,155
764.0,155
1238.0,155
1250.0,155
912.0,158
242.0,155
1018.0,155
1318.0,159
1523.0,155
2745.0,155
230.0,155
244.0,160
2759.0,155
536.0,161
2947.0,155
1517.0,155
1118.0,155
2435.0,155
698.0,155
1833.0,155
596.0,155
2341.0,155
456.0,155
2063.0,84
1324.0,155
590.0,162
936.0,155
2705.0,155
2679.0,163
3009.0,164
234.0,165
236.0,166
238.0,155
708.0,155
1182.0,155
3075.0,155
980.0,167
2505.0,155
2457.0,155
240.0,84
1811.0,168
248.0,169
1724.0,170
1722.0,171
1728.0,54
1738.0,54
1736.0,54
1734.0,173
1730.0,174
1740.0,54
1720.0,175
1726.0,176
1732.0,177
1716.0,54
1718.0,54
274.0,54
978.0,178
252.0,54
1710.0,54
272.0,54
874.0,54
2991.0,179
1066.0,180
3017.0,54
2815.0,181
1511.0,54
2631.0,54
956.0,182
276.0,54
958.0,183
266.0,54
1414.0,54
3039.0,184
250.0,54
270.0,54
954.0,54
2345.0,54
1945.0,54
2437.0,54
2823.0,185
1030.0,54
610.0,54
622.0,54
1084.0,54
442.0,54
760.0,54
1447.0,54
652.0,186
3037.0,187
2411.0,54
3041.0,188
264.0,54
258.0,54
254.0,54
256.0,54
2671.0,54
2713.0,54
2799.0,54
2797.0,189
646.0,54
2725.0,54
268.0,54
1746.0,54
260.0,54
2663.0,54
262.0,54
2665.0,54
1489.0,190
594.0,54
608.0,54
2811.0,54
1086.0,54
286.0,191
2153.0,192
2627.0,193
2721.0,193
2415.0,193
902.0,193
2635.0,194
1823.0,193
2723.0,193
288.0,193
2637.0,193
1090.0,193
2111.0,195
2839.0,196
2043.0,193
2003.0,193
1821.0,193
650.0,193
648.0,197
290.0,84
1751.0,84
2629.0,84
1308.0,199
2769.0,168
656.0,84
942.0,84
3035.0,84
846.0,84
780.0,84
782.0,200
2501.0,84
3081.0,201
2749.0,202
2067.0,84
3107.0,84
292.0,203
2851.0,168
2023.0,168
720.0,204
1465.0,168
1469.0,205
1913.0,168
3023.0,168
816.0,168
1949.0,168
966.0,168
844.0,168
1755.0,168
1753.0,168
1951.0,168
636.0,168
294.0,206
2231.0,193
2927.0,168
2929.0,168
2753.0,193
3029.0,168
296.0,168
1334.0,168
1491.0,168
2045.0,168
1549.0,207
2213.0,168
1785.0,168
2087.0,168
1416.0,168
514.0,168
1174.0,168
1088.0,168
620.0,168
2599.0,168
3097.0,168
1074.0,168
2007.0,168
2767.0,168
2077.0,168
300.0,208
302.0,209
1244.0,209
982.0,209
1783.0,209
2109.0,209
1360.0,209
2885.0,209
814.0,210
306.0,209
884.0,211
1106.0,209
2421.0,209
2103.0,209
2453.0,209
2331.0,209
310.0,209
1582.0,209
3043.0,209
304.0,209
1094.0,209
1382.0,209
1346.0,209
2977.0,209
1186.0,209
2883.0,209
2875.0,209
756.0,209
1108.0,209
522.0,209
2383.0,209
1390.0,209
362.0,6
1236.0,6
2585.0,6
1020.0,212
332.0,5
826.0,213
822.0,214
794.0,5
824.0,215
1608.0,5
992.0,5
1473.0,5
350.0,5
1588.0,6
2979.0,216
1933.0,5
1887.0,5
346.0,217
2489.0,6
1883.0,6
2743.0,6
3047.0,219
2995.0,220
922.0,6
920.0,6
3061.0,221
1598.0,222
3063.0,223
1596.0,224
916.0,225
914.0,226
1022.0,227
360.0,228
860.0,6
1204.0,6
984.0,6
986.0,6
2399.0,6
2445.0,6
366.0,230
1881.0,230
1901.0,230
378.0,230
2385.0,230
1809.0,230
380.0,230
1188.0,230
968.0,230
2417.0,230
2495.0,230
3055.0,230
1024.0,230
1618.0,231
1026.0,232
376.0,230
2807.0,230
1656.0,230
3073.0,230
1664.0,233
368.0,234
2603.0,254
3019.0,254
384.0,235
742.0,254
2229.0,254
848.0,236
2015.0,254
2651.0,254
2135.0,254
1773.0,254
2391.0,254
2773.0,254
1342.0,254
374.0,254
854.0,254
740.0,237
938.0,238
1529.0,254
1254.0,254
370.0,230
944.0,230
3051.0,230
2413.0,230
2661.0,230
2659.0,230
1208.0,230
1092.0,230
1893.0,230
382.0,230
1014.0,240
3105.0,230
2841.0,241
1451.0,230
372.0,230
972.0,242
1052.0,230
970.0,243
976.0,244
886.0,230
974.0,245
2971.0,246
2999.0,247
1674.0,248
476.0,249
2907.0,250
1959.0,251
2621.0,230
952.0,230
1890.0,230
1648.0,230
386.0,230
2455.0,230
868.0,230
2005.0,5
2361.0,54
2129.0,54
1432.0,54
524.0,54
1471.0,54
1604.0,54
820.0,252
2669.0,155
2905.0,253
1915.0,209
1917.0,209
1676.0,255
1680.0,209
1678.0,209
1682.0,209
3001.0,0
1827.0,168
2009.0,168
2027.0,254
1046.0,209
2645.0,209
2867.0,209
528.0,193
2897.0,193
1853.0,193
2727.0,193
1744.0,193
2975.0,2
1742.0,193
1590.0,229
1602.0,193
702.0,193
