source,target,weight
223,215,0.3
223,1024,0.2625
223,308,0.0
223,309,0.19999999999999982
223,1159,0.24545454545454537
1024,215,0.21875
1024,308,0.0
308,1159,0.0
308,309,0.0
308,476,0.0
308,515,0.0
308,517,0.0
476,309,0.07142857142857126
476,383,0.0
476,1159,0.0876623376623375
476,515,0.21428571428571397
476,517,0.07857142857142853
476,90,0.151785714285714
84,91,0.0
84,1011,0.032894736842105296
84,216,0.0
84,1095,0.10416666666666657
84,712,0.234375
91,1011,0.0
91,475,0.0
91,876,0.0
91,591,0.0
91,216,0.0
91,276,0.0
1011,216,0.0
1011,475,0.039473684210526355
1011,591,0.039473684210526355
1011,276,0.10526315789473695
216,591,0.0
216,475,0.0
1095,712,0.24999999999999978
1095,848,0.09999999999999992
86,87,0.0
86,88,0.0
86,383,0.0
86,517,0.0
86,515,0.0
86,281,0.0
87,88,0.0
87,383,0.0
87,517,0.0
87,515,0.0
87,281,0.0
87,985,0.0
88,383,0.0
88,281,0.666666666666667
88,517,0.36666666666666703
88,985,0.8
88,1126,0.0
383,515,0.0
383,517,0.0
517,90,0.25972222222222235
517,515,0.36666666666666703
517,1159,0.1500000000000001
515,90,0.708333333333333
515,1159,0.40909090909090895
281,498,0.4333333333333335
281,1155,0.5454545454545456
89,783,0.09195402298850583
89,848,0.05000000000000009
783,848,0.16551724137931023
783,712,0.4137931034482755
848,712,0.22500000000000003
90,594,0.4384920634920633
90,1159,0.28977272727272707
90,309,0.2361111111111108
90,436,0.11805555555555572
90,885,0.28977272727272707
90,905,0.5312499999999998
594,436,0.10317460317460336
594,905,0.4642857142857143
594,885,0.25324675324675316
594,309,0.20634920634920617
1159,309,0.1363636363636362
309,436,0.05555555555555561
475,227,0.375
475,276,0.375
475,591,0.140625
475,876,0.2596153846153845
876,227,0.6923076923076921
876,276,0.6923076923076921
591,276,0.375
92,666,0.0
92,665,0.0
92,668,0.0
92,673,0.0
92,672,0.0
92,671,0.0
92,669,0.0
92,674,0.0
92,664,0.0
92,667,0.0
92,670,0.0
92,662,0.0
92,663,0.0
666,665,0.0
666,668,0.0
666,671,0.0
666,672,0.0
666,669,0.0
666,673,0.0
666,674,0.0
666,670,0.0
666,664,0.0
666,667,0.0
665,671,0.0
665,672,0.0
665,669,0.0
665,668,0.0
665,673,0.0
665,674,0.0
665,670,0.0
668,661,0.05555555555555561
668,662,0.05555555555555561
668,663,0.05555555555555561
668,664,0.0
668,667,0.0
668,669,0.0
668,670,0.0
668,673,0.27777777777777746
668,674,0.27777777777777746
668,672,0.27777777777777746
668,671,0.0
673,94,0.833333333333333
673,105,0.20833333333333326
673,416,0.0
673,664,0.0
673,667,0.0
673,669,0.0
673,671,0.0
673,672,0.694444444444444
673,674,0.694444444444444
673,670,0.0
672,94,0.833333333333333
672,104,0.833333333333333
672,105,0.20833333333333326
672,416,0.0
672,664,0.0
672,671,0.0
672,674,0.694444444444444
672,669,0.0
671,104,0.0
671,105,0.0
671,416,0.0
671,664,0.0
671,674,0.0
671,669,0.0
669,661,0.0
669,662,0.0
669,663,0.0
669,664,0.0
669,667,0.0
669,670,0.0
669,674,0.0
674,94,0.833333333333333
674,105,0.20833333333333326
674,416,0.0
674,662,0.1388888888888891
674,664,0.0
674,667,0.0
664,94,0.0
664,661,0.0
664,662,0.0
664,663,0.0
664,667,0.0
664,670,0.0
667,661,0.0
667,662,0.0
667,663,0.0
667,670,0.0
670,661,0.0
670,662,0.0
670,663,0.0
93,103,1.0
93,404,1.0
93,850,0.4375
93,747,0.777777777777778
93,877,0.15384615384615397
93,1038,0.0
103,404,1.0
103,850,0.4375
103,747,0.777777777777778
404,850,0.4375
404,442,0.666666666666667
850,442,0.2916666666666668
747,1038,0.0
747,877,0.11965811965811979
94,416,0.0
94,364,1.0
416,104,0.0
416,105,0.0
416,364,0.0
95,96,1.0
95,97,0.07142857142857095
95,100,0.666666666666667
95,969,0.08333333333333304
95,101,0.666666666666667
95,563,0.28
95,1026,0.0
96,97,0.07142857142857095
96,100,0.666666666666667
96,969,0.08333333333333304
96,101,0.666666666666667
96,989,0.125
97,100,0.047619047619047325
97,101,0.047619047619047325
97,969,0.005952380952380891
97,1130,0.017857142857142738
97,563,0.01999999999999987
100,101,0.44444444444444486
100,1130,0.16666666666666674
100,456,0.0
100,106,0.11111111111111135
100,406,0.0
100,563,0.18666666666666676
100,969,0.055555555555555386
969,1026,0.0
101,563,0.18666666666666676
101,106,0.11111111111111135
101,364,0.666666666666667
101,406,0.0
101,456,0.0
101,1130,0.16666666666666674
563,106,0.04666666666666675
563,406,0.0
989,250,0.05729166666666663
989,1027,0.015625
989,994,0.012499999999999997
989,102,0.125
1130,364,0.25
1130,456,0.0
1130,588,0.25
98,965,0.16666666666666652
98,406,0.0
98,99,0.5
965,406,0.0
406,106,0.0
99,966,0.4
456,364,0.0
456,588,0.0
102,250,0.45833333333333304
102,994,0.09999999999999998
102,677,0.19999999999999996
102,585,0.0
102,1027,0.125
102,1142,0.0
250,994,0.045833333333333295
250,677,0.09166666666666659
250,585,0.0
250,1027,0.05729166666666663
250,1142,0.0
994,585,0.0
994,677,0.01999999999999999
994,1027,0.012499999999999997
677,585,0.0
677,1142,0.0
677,1027,0.024999999999999994
585,1142,0.0
104,105,0.25
107,812,0.0
107,950,0.0
107,992,0.0
812,950,0.0
812,992,0.0
950,954,0.0
950,955,0.07999999999999999
992,108,0.583333333333333
992,707,1.0
992,869,0.55
992,993,0.545454545454545
108,464,0.23333333333333323
108,378,0.19444444444444417
108,758,0.18958333333333321
108,773,0.19444444444444417
464,993,0.218181818181818
464,707,0.4
464,773,0.13333333333333322
464,800,0.0
109,680,0.09999999999999998
109,951,0.06874999999999998
109,527,0.0
109,1016,0.0787878787878788
680,527,0.0
680,951,0.6875
680,255,0.892857142857143
951,1016,0.5416666666666667
527,317,0.0
527,318,0.0
527,398,0.0
1016,704,0.5515151515151516
110,1050,0.0
110,767,0.0
110,287,0.0
1050,767,0.49480968858131497
1050,287,0.0
767,287,0.0
767,578,0.0
767,734,0.764705882352941
767,748,0.3700189753320679
287,577,0.0
287,1133,0.0
111,833,0.0
111,1085,0.0
833,1008,0.13416666666666643
1085,245,0.11666666666666659
1085,1086,0.09999999999999998
1085,1136,0.024999999999999994
1085,1008,0.11499999999999996
112,538,0.222222222222222
112,586,0.1555555555555554
112,774,0.17283950617283939
112,599,0.0
112,826,0.1616161616161614
112,697,0.222222222222222
112,792,0.1333333333333332
112,564,0.222222222222222
112,681,0.12962962962962943
112,682,0.17037037037037028
112,494,0.14222222222222208
538,206,1.0
538,335,0.16666666666666696
538,463,0.25
538,494,0.64
538,599,0.0
538,586,0.7
538,774,0.777777777777778
538,697,1.0
538,792,0.6
538,681,0.583333333333333
538,682,0.766666666666667
538,826,0.7272727272727271
538,564,1.0
586,206,0.7
586,237,0.21000000000000002
586,564,0.7
586,774,0.5444444444444446
586,697,0.7
586,792,0.42
586,599,0.0
586,826,0.5090909090909089
774,206,0.777777777777778
774,237,0.23333333333333345
774,564,0.777777777777778
774,599,0.0
774,697,0.777777777777778
774,792,0.4666666666666668
774,826,0.5656565656565656
599,206,0.0
599,463,0.0
599,494,0.0
599,564,0.0
599,697,0.0
599,792,0.0
599,681,0.0
599,682,0.0
599,826,0.0
599,1161,0.0
826,564,0.7272727272727271
826,681,0.4242424242424239
826,682,0.5575757575757577
826,697,0.7272727272727271
826,792,0.43636363636363623
697,237,0.30000000000000004
697,460,0.5
697,564,1.0
697,792,0.6
697,206,1.0
697,937,0.583333333333333
792,237,0.18000000000000002
792,460,0.3
792,564,0.6
792,206,0.6
792,937,0.3499999999999998
564,937,0.583333333333333
681,335,0.09722222222222235
681,734,0.583333333333333
681,682,0.44722222222222224
682,335,0.12777777777777807
682,734,0.766666666666667
113,114,0.0
113,516,0.0
113,418,0.0
113,696,0.0
113,799,0.0
114,418,0.03333333333333339
114,696,0.19999999999999996
114,516,0.08823529411764697
114,799,0.12444444444444437
516,418,0.07352941176470595
516,799,0.2745098039215683
516,696,0.44117647058823495
418,696,0.16666666666666696
799,334,0.0
799,542,0.37777777777777755
799,1065,0.311111111111111
115,466,1.0
115,550,1.0
115,541,0.653846153846154
115,117,0.846153846153846
466,550,1.0
466,541,0.653846153846154
466,117,0.846153846153846
550,541,0.653846153846154
550,117,0.846153846153846
541,117,0.5532544378698225
541,1143,0.5448717948717948
541,1110,0.1634615384615385
117,116,0.14102564102564125
117,1143,0.7051282051282047
117,1110,0.2115384615384615
117,500,0.6769230769230768
116,1065,0.08333333333333348
116,542,0.10119047619047634
116,471,0.08333333333333348
116,1143,0.1388888888888891
1065,334,0.0
1065,542,0.3035714285714285
542,334,0.0
471,797,0.325
471,883,0.4333333333333335
1143,500,0.6666666666666665
1143,1110,0.20833333333333326
1110,500,0.2
1110,1064,0.04999999999999999
1110,856,0.1875
500,856,0.6000000000000001
500,1064,0.15999999999999998
118,851,0.5795454545454547
118,137,0.0
118,142,0.08522727272727275
118,514,0.12784090909090912
851,137,0.0
851,142,0.10625
851,514,0.159375
137,142,0.0
137,514,0.0
142,514,0.0234375
514,143,0.07500000000000001
514,209,0.12259615384615387
514,860,0.05625000000000001
119,122,0.0
119,941,0.125
122,941,0.0
122,911,0.0
941,988,0.03645833333333337
941,987,0.03645833333333337
120,757,0.234375
120,918,0.0
120,121,0.3125
120,693,0.625
757,121,0.1875
757,918,0.0
918,121,0.0
918,693,0.0
693,558,0.857142857142857
693,796,1.0
911,781,0.0
911,722,0.0
123,174,0.2037037037037035
123,125,0.407407407407407
123,688,0.407407407407407
123,629,0.3362099964041709
123,177,0.407407407407407
123,687,0.40123456790123424
174,125,0.5
174,688,0.5
174,629,0.412621359223301
174,177,0.5
125,688,1.0
125,629,0.825242718446602
125,177,1.0
125,687,0.984848484848485
688,629,0.825242718446602
688,687,0.984848484848485
629,687,0.8127390408943809
740,520,0.19999999999999996
740,990,0.6
126,717,0.583333333333333
126,1160,0.75
126,348,0.0
717,1160,0.4374999999999998
127,340,0.0
127,338,0.0
127,324,0.4761904761904756
127,339,0.0
127,618,0.2142857142857141
127,423,0.571428571428571
127,469,0.571428571428571
340,324,0.0
340,338,0.0
340,339,0.0
340,618,0.0
340,423,0.0
340,469,0.0
338,324,0.0
338,339,0.0
338,618,0.0
338,423,0.0
338,469,0.0
324,339,0.0
324,618,0.3124999999999999
324,423,0.833333333333333
339,618,0.0
339,423,0.0
339,469,0.0
618,423,0.375
469,173,0.5
469,762,0.5
469,759,0.29166666666666696
129,959,0.0
129,492,0.0
129,923,0.0
129,1028,0.0
129,718,0.0
129,619,0.0
959,492,0.75
959,923,0.6000000000000001
959,1028,0.29062499999999997
959,718,0.75
959,619,0.46875
492,923,0.8
492,1028,0.38749999999999996
492,718,1.0
492,619,0.625
923,1028,0.31
923,718,0.8
923,619,0.5
1028,619,0.24218749999999997
1028,718,0.38749999999999996
718,619,0.625
983,608,0.0
983,787,0.0
787,310,0.03333333333333339
131,621,0.06666666666666662
131,741,0.059259259259259185
131,451,0.04938271604938264
131,543,0.08333333333333329
131,686,0.06666666666666662
131,726,0.03999999999999997
131,811,0.11111111111111105
621,451,0.2666666666666664
621,543,0.44999999999999996
621,741,0.3199999999999998
621,726,0.216
621,686,0.36
741,451,0.23703703703703663
741,543,0.39999999999999974
741,580,0.19999999999999987
741,726,0.19199999999999987
741,811,0.533333333333333
451,543,0.333333333333333
451,811,0.444444444444444
451,686,0.2666666666666664
543,811,0.75
686,1162,0.435
686,726,0.216
726,133,0.36
726,479,0.0675
726,919,0.042352941176470434
777,470,0.0078125
777,571,0.125
478,133,0.0
478,479,0.0
478,919,0.0
479,133,0.1875
479,919,0.022058823529411686
470,571,0.0625
133,919,0.117647058823529
134,900,0.0
134,724,0.0
134,1003,0.0
900,724,0.583333333333333
900,1003,0.583333333333333
900,1119,0.0
724,387,1.0
724,388,1.0
724,1003,1.0
1003,1145,0.0
139,687,0.12310606060606062
139,576,0.125
136,385,0.0
136,384,0.0
385,384,0.0
138,1156,0.0
138,733,0.25
138,1069,0.20833333333333326
138,880,0.1153846153846155
138,304,0.0
1156,304,0.0
1156,733,0.0
1156,880,0.0
1156,1069,0.0
733,304,0.0
733,1069,0.833333333333333
733,880,0.461538461538462
1069,304,0.0
1069,880,0.38461538461538486
141,357,0.0
143,209,0.2615384615384616
143,860,0.12000000000000002
209,860,0.1961538461538462
209,1127,0.0
209,1128,0.326923076923077
209,1042,0.15088757396449717
144,723,0.13333333333333297
144,731,0.41666666666666696
144,150,1.0
144,857,0.16666666666666696
144,151,1.0
723,150,0.13333333333333297
723,151,0.13333333333333297
723,731,0.05555555555555544
723,857,0.022222222222222202
731,857,0.06944444444444461
731,150,0.41666666666666696
150,151,1.0
857,501,0.05000000000000009
857,870,0.03333333333333339
145,939,0.0
145,1131,0.0
145,153,0.0
145,298,0.0
145,832,0.0
145,351,0.0
939,153,0.0
939,298,0.2700000000000001
939,832,0.49500000000000005
939,1131,0.15000000000000027
939,351,0.0
1131,153,0.0
1131,832,0.09166666666666684
1131,298,0.05000000000000009
153,832,0.0
153,298,0.0
153,351,0.0
298,351,0.0
298,764,0.06
298,832,0.16500000000000004
832,960,0.4675
351,764,0.0
351,691,0.0
351,1018,0.0
351,148,0.0
351,540,0.0
351,1005,0.0
146,399,0.16666666666666696
146,1147,0.125
399,963,0.16666666666666696
399,964,0.023809523809523878
399,623,0.0
1147,465,0.05
1147,868,0.0875
1147,963,0.125
1147,964,0.017857142857142877
147,413,0.0
147,465,0.05
147,452,0.08333333333333337
413,370,0.0
413,412,0.0
413,415,0.0
413,452,0.0
413,414,0.0
413,434,0.0
465,964,0.05714285714285721
465,963,0.4
465,572,0.4
465,638,0.0
452,370,0.44444444444444486
452,412,0.0
452,414,0.0
452,415,0.0
452,434,0.0
148,691,1.0
148,1018,0.666666666666667
148,297,0.0
148,155,0.0
148,540,1.0
148,519,0.4
148,764,0.19999999999999996
691,155,0.0
691,297,0.0
691,519,0.4
691,540,1.0
691,1018,0.666666666666667
691,764,0.19999999999999996
691,1005,0.0
691,1138,0.7826086956521741
1018,297,0.0
1018,396,0.0
1018,519,0.2666666666666668
1018,540,0.666666666666667
1018,764,0.13333333333333336
297,155,0.0
297,519,0.0
297,1138,0.0
297,1005,0.0
155,1138,0.0
155,1005,0.0
155,400,0.0
155,519,0.0
540,396,0.0
540,764,0.19999999999999996
540,960,0.85
764,960,0.16999999999999996
149,440,0.0
149,634,0.16666666666666696
149,439,0.16666666666666696
149,638,0.0
149,902,1.0
149,411,0.16666666666666696
149,1149,0.775
149,501,0.30000000000000004
440,411,0.0
440,439,0.0
440,634,0.0
440,638,0.0
440,1149,0.0
440,902,0.0
440,501,0.0
634,411,0.027777777777777877
634,439,0.027777777777777877
634,572,0.16666666666666696
634,638,0.0
634,1149,0.1291666666666669
634,902,0.16666666666666696
439,411,0.027777777777777877
439,902,0.16666666666666696
439,501,0.05000000000000009
439,638,0.0
638,572,0.0
638,1149,0.0
638,411,0.0
902,411,0.16666666666666696
902,501,0.30000000000000004
411,501,0.05000000000000009
411,1149,0.1291666666666669
411,623,0.0
411,703,0.12500000000000022
1149,501,0.23250000000000004
1149,623,0.0
152,728,0.833333333333333
152,868,0.7
152,1163,0.8
728,434,0.0
728,868,0.583333333333333
728,370,0.5555555555555556
728,412,0.0
868,434,0.0
868,370,0.46666666666666684
154,884,0.14705882352941152
154,361,0.09803921568627426
154,1154,0.22058823529411728
154,1030,0.23529411764705843
154,751,0.0
884,361,0.16666666666666652
884,751,0.0
884,1030,0.4
884,1154,0.375
361,1030,0.26666666666666644
361,751,0.0
361,1154,0.24999999999999978
361,403,0.16666666666666652
361,870,0.0666666666666666
361,947,0.33333333333333304
1154,630,0.5625
1030,403,0.4
1030,751,0.0
1030,870,0.15999999999999998
1030,947,0.8
751,403,0.0
751,870,0.0
751,947,0.0
1138,400,0.1304347826086959
1138,1005,0.0
1005,400,0.0
1005,1123,0.0
400,607,0.08333333333333348
156,283,1.0
156,839,1.0
283,157,0.0
283,158,0.0
283,241,0.5
283,568,1.0
157,241,0.0
157,158,0.0
157,568,0.0
241,158,0.0
241,568,0.5
158,568,0.0
159,921,0.0
159,981,0.0
921,981,0.21000000000000002
921,961,0.0681818181818181
981,961,0.15909090909090887
160,380,0.0
160,379,0.0
160,328,0.666666666666667
380,379,0.0
380,328,0.0
379,328,0.0
328,332,0.0
328,1098,0.0
328,1101,0.0
328,329,0.0
161,849,0.0
161,684,0.0
161,164,0.0
161,165,0.0
161,327,0.0
161,167,0.0
849,164,0.0
849,167,0.02040816326530601
849,327,0.02380952380952363
849,684,0.07142857142857095
684,164,0.0
684,165,0.0
684,331,0.0
164,331,0.0
164,165,0.0
165,167,0.0
165,327,0.0
165,685,0.0
327,167,0.09523809523809526
327,973,0.16666666666666652
327,982,0.13333333333333322
162,329,0.0
162,1096,0.0
162,333,0.0
162,486,0.047619047619047325
162,485,0.062499999999999584
162,1098,0.0
162,1099,0.0
162,1100,0.035714285714285476
162,1101,0.0
329,1096,0.0
329,1098,0.0
329,486,0.0
329,485,0.0
329,1101,0.0
329,1100,0.0
329,1099,0.0
1096,1099,0.0
1096,1100,0.0
1096,1101,0.0
1096,1098,0.0
1096,1097,0.0
333,873,0.0
333,1017,0.0
333,486,0.0
333,485,0.0
486,485,0.5833333333333336
486,1017,0.4333333333333335
486,873,0.07246376811594202
486,487,0.666666666666667
486,506,0.06666666666666668
486,909,0.3148148148148148
486,1012,0.2833333333333335
486,1098,0.0
485,1017,0.56875
485,873,0.09510869565217385
485,487,0.875
485,506,0.08749999999999998
485,909,0.41319444444444425
163,376,0.27777777777777746
331,332,0.0
167,330,0.09523809523809526
166,879,0.05769230769230774
166,873,0.027173913043478243
166,1012,0.10625000000000001
166,201,0.25
879,873,0.025083612040133783
879,1012,0.09807692307692316
879,506,0.02307692307692309
879,1017,0.15000000000000013
873,506,0.010869565217391295
873,1017,0.07065217391304343
873,1012,0.04619565217391302
1012,487,0.42500000000000004
1012,506,0.042499999999999996
1012,909,0.20069444444444437
1012,1017,0.27625000000000005
168,898,0.0
168,795,0.625
168,373,0.0
168,562,0.75
168,482,0.714285714285714
168,344,1.0
168,345,1.0
168,622,0.7
168,1052,0.9375
898,254,0.0
898,344,0.0
898,373,0.0
898,482,0.0
898,562,0.0
898,795,0.0
795,345,0.625
795,373,0.0
795,622,0.4375
795,1052,0.5859375
373,345,0.0
373,346,0.0
373,562,0.0
373,901,0.0
373,1052,0.0
562,254,0.1875
562,344,0.75
562,482,0.5357142857142855
482,344,0.714285714285714
482,622,0.4999999999999997
169,1020,0.15625
169,1021,0.6
169,824,0.125
169,196,0.0
169,915,1.0
169,1058,0.8
1020,196,0.0
1020,915,0.15625
1020,1021,0.09375
1020,824,0.01953125
1020,1058,0.125
1021,196,0.0
1021,824,0.075
824,196,0.0
824,1058,0.1
824,915,0.125
824,1022,0.05357142857142863
196,1022,0.0
170,822,0.0
170,692,0.0
170,1049,0.0
822,692,0.222222222222222
692,1062,0.25
173,762,0.25
173,759,0.14583333333333348
762,759,0.14583333333333348
180,570,0.33333333333333304
180,461,0.33333333333333304
180,462,0.024999999999999963
180,253,0.0
180,234,0.0666666666666666
180,238,0.33333333333333304
180,853,0.016666666666666666
180,579,0.33333333333333304
180,806,0.037037037037036986
570,234,0.19999999999999996
570,238,1.0
570,253,0.0
570,461,1.0
570,462,0.07499999999999996
570,853,0.050000000000000044
570,806,0.11111111111111105
570,579,1.0
461,234,0.19999999999999996
461,238,1.0
461,253,0.0
461,462,0.07499999999999996
461,211,0.09999999999999998
461,569,1.0
462,211,0.007499999999999994
462,234,0.014999999999999987
462,238,0.07499999999999996
462,253,0.0
462,569,0.07499999999999996
462,579,0.07499999999999996
462,806,0.008333333333333325
462,853,0.003750000000000001
253,211,0.0
253,234,0.0
253,238,0.0
253,569,0.0
253,1032,0.0
234,211,0.01999999999999999
234,238,0.19999999999999996
234,569,0.19999999999999996
234,1032,0.0666666666666666
238,211,0.09999999999999998
238,569,1.0
238,1032,0.33333333333333304
853,337,0.0
853,579,0.050000000000000044
853,616,0.012500000000000011
853,806,0.0055555555555555575
865,303,0.3541666666666665
865,912,0.0
596,794,0.0883152173913044
596,912,0.0
224,524,0.0
224,407,1.0
224,280,0.0
524,407,0.0
524,280,0.0
183,225,0.0
183,535,0.8
183,227,1.0
183,395,0.5
183,985,0.8
225,535,0.0
225,395,0.0
225,227,0.0
225,498,0.0
535,227,0.8
535,395,0.4
535,972,0.0
227,276,1.0
395,498,0.325
395,1155,0.409090909090909
395,417,0.0
395,972,0.0
490,428,0.0
490,429,0.05000000000000009
428,429,0.0
187,212,0.55
188,804,1.0
188,1007,0.21428571428571397
188,991,0.181818181818182
188,974,0.5217391304347829
804,974,0.5217391304347829
804,1007,0.21428571428571397
1007,991,0.03896103896103894
1007,1103,0.0
991,1103,0.0
974,649,0.0
974,817,0.5217391304347829
192,1076,0.0
192,1075,0.0
192,396,0.0
1076,735,0.0
1076,736,0.0
1076,1075,0.0
1075,735,0.0
1075,736,0.0
396,960,0.0
193,359,0.0
193,288,0.0
193,360,0.0
193,488,0.8888888888888891
193,660,0.0
193,690,1.0
359,288,0.0
359,360,0.0
359,488,0.0
359,660,0.0
359,690,0.0
288,360,0.0
288,488,0.0
288,660,0.0
360,202,0.0
360,488,0.0
488,660,0.0
194,953,0.44999999999999996
194,600,1.0
953,232,0.44999999999999996
953,512,0.0
195,1055,1.0
195,820,0.41666666666666696
1055,689,1.0
1055,820,0.41666666666666696
1055,1132,0.0
1055,823,0.846153846153846
820,689,0.41666666666666696
820,1132,0.0
820,823,0.35256410256410275
820,949,0.41666666666666696
199,659,0.0
201,685,1.0
201,330,0.33333333333333304
685,330,0.33333333333333304
330,982,0.13333333333333322
203,828,0.35
203,984,0.30000000000000004
203,495,0.6190476190476191
828,495,0.21666666666666667
828,984,0.10500000000000001
984,495,0.18571428571428575
495,1125,0.0
502,249,0.08035714285714295
249,556,0.16517857142857145
249,1010,0.07291666666666669
249,834,0.12500000000000006
206,463,0.25
206,494,0.64
206,1161,0.533333333333333
206,760,1.0
463,494,0.16
463,1161,0.13333333333333325
463,748,0.12096774193548376
494,748,0.30967741935483845
494,1161,0.3413333333333331
1161,760,0.533333333333333
1127,1042,0.0
1127,1128,0.0
1128,1042,0.11538461538461547
1128,721,0.0625
210,606,0.19999999999999996
210,844,0.01999999999999999
210,449,0.03999999999999998
210,472,0.09999999999999998
210,1060,0.10769230769230757
606,449,0.19999999999999996
606,844,0.09999999999999998
606,872,0.050000000000000044
844,369,0.0
844,872,0.005000000000000004
449,958,0.024999999999999994
211,569,0.09999999999999998
211,1032,0.0333333333333333
211,226,0.09999999999999998
211,233,0.09999999999999998
569,226,1.0
569,233,1.0
569,1032,0.33333333333333304
1032,226,0.33333333333333304
1032,233,0.33333333333333304
213,1071,0.18103448275862072
213,714,0.32586206896551734
213,995,0.0875
213,676,0.11666666666666656
1071,714,0.48156956004756274
1071,995,0.12931034482758624
1071,676,0.17241379310344818
714,995,0.23275862068965525
714,676,0.31034482758620674
995,676,0.08333333333333326
995,1109,0.0
676,1109,0.0
676,675,0.05555555555555561
214,426,0.2708333333333331
214,425,0.2708333333333331
214,394,0.8125
214,402,0.541666666666667
426,394,0.33333333333333304
426,402,0.22222222222222213
426,425,0.11111111111111091
426,739,0.33333333333333304
425,394,0.33333333333333304
425,402,0.22222222222222213
425,739,0.33333333333333304
394,402,0.666666666666667
394,739,1.0
402,739,0.666666666666667
215,887,0.5
215,532,0.0
887,296,0.16666666666666696
887,782,0.714285714285714
887,946,0.5
887,1041,0.30769230769230804
532,228,0.0
532,235,0.0
532,946,0.0
532,436,0.0
218,1045,0.0
218,1163,0.8
1045,505,0.0
1045,1163,0.0
1163,505,0.8
219,483,0.722222222222222
219,531,0.0
219,493,0.733333333333333
219,1129,0.0
483,531,0.0
483,493,0.5296296296296292
483,1129,0.0
531,493,0.0
531,1129,0.0
531,769,0.0
493,769,0.4399999999999998
220,551,1.0
407,694,0.8125
407,280,0.0
280,962,0.0
280,1124,0.0
498,417,0.0
498,1155,0.5318181818181817
498,972,0.0
226,233,1.0
228,946,0.235294117647059
228,755,0.1990950226244345
228,754,0.13071895424836621
228,235,0.470588235294118
946,235,0.5
946,754,0.138888888888889
946,755,0.2115384615384615
946,1041,0.15384615384615402
755,235,0.423076923076923
755,754,0.1175213675213676
755,1041,0.13017751479289955
755,782,0.302197802197802
754,235,0.277777777777778
754,1041,0.08547008547008564
754,782,0.19841269841269848
230,1083,0.0
230,1081,0.0
230,1124,0.0
230,302,0.0
230,534,0.3461538461538465
230,236,0.75
1083,236,0.0
1083,302,0.0
1083,534,0.0
1083,962,0.0
1083,1081,0.0
1083,1124,0.0
1081,236,0.0
1081,1124,0.0
1081,302,0.0
1124,236,0.0
1124,302,0.0
1124,534,0.0
1124,962,0.0
302,236,0.0
302,534,0.0
534,236,0.461538461538462
231,1025,0.694444444444444
231,1035,0.44999999999999996
1025,305,0.23148148148148112
1025,1035,0.3124999999999998
1035,305,0.14999999999999986
232,512,0.0
235,885,0.40909090909090895
235,905,0.75
235,1041,0.30769230769230804
237,460,0.15000000000000002
237,937,0.17499999999999993
460,937,0.2916666666666665
460,1015,0.275
937,1015,0.3208333333333332
239,801,0.25
801,979,0.09
240,1046,0.0
240,1057,0.0
1046,1057,0.4722222222222226
242,790,0.0
242,906,0.0
242,847,0.0
242,871,0.0
242,924,0.0
242,926,0.0
790,924,0.046875
790,871,0.11249999999999999
906,871,0.3818181818181816
906,926,0.0
827,491,0.01176470588235296
245,1086,0.2916666666666665
245,1133,0.029166666666666678
245,349,0.19444444444444417
1086,1008,0.2875
1086,1136,0.0625
1133,349,0.016666666666666666
1133,577,0.03750000000000003
1133,1136,0.0062500000000000056
246,701,0.0
246,854,0.0
246,719,0.0
246,1044,0.0
701,854,0.0
701,1044,0.0
701,719,0.23333333333333323
701,772,0.04861111111111091
854,719,0.0
854,772,0.0
854,930,0.0
719,772,0.033333333333333215
719,930,0.11428571428571442
248,716,0.6124999999999999
248,1106,0.0
248,294,0.0
248,293,0.23333333333333311
716,293,0.2916666666666664
716,294,0.0
716,651,0.0
716,1106,0.0
716,1037,0.0
1106,293,0.0
1106,294,0.0
1106,651,0.0
1106,1037,0.0
294,293,0.0
294,651,0.0
556,1010,0.34259259259259267
1010,834,0.2592592592592594
834,557,0.666666666666667
834,1033,0.666666666666667
251,252,0.0
251,706,0.0
251,800,0.0
251,444,0.0
252,706,0.13750000000000023
252,800,0.0
706,800,0.0
800,707,0.0
800,993,0.0
254,344,0.25
254,819,0.08333333333333326
254,1051,0.0694444444444445
255,350,0.1488095238095241
255,398,0.5952380952380956
255,904,0.8482142857142858
255,1158,0.0
255,1139,0.08928571428571429
255,1006,0.0
255,318,0.0
255,317,0.2976190476190474
350,317,0.05555555555555561
350,318,0.0
350,398,0.11111111111111135
350,904,0.1583333333333336
350,1158,0.0
350,1006,0.0
350,785,0.10000000000000017
350,1139,0.016666666666666694
398,317,0.22222222222222213
398,318,0.0
398,904,0.6333333333333336
398,1158,0.0
398,1006,0.0
398,1139,0.06666666666666668
904,317,0.3166666666666664
904,318,0.0
904,785,0.57
904,1158,0.0
904,1006,0.0
1158,317,0.0
1158,318,0.0
1158,785,0.0
1158,1006,0.0
1139,1006,0.0
1006,499,0.0
1006,785,0.0
1006,1164,0.0
318,317,0.0
1087,831,0.0
1087,1039,0.0
1093,268,0.0
1093,321,0.0
1093,725,0.0
1093,763,0.0
1093,818,0.0
725,265,0.014285714285714188
725,268,0.014285714285714188
725,321,0.04285714285714257
725,763,0.032142857142856925
818,694,0.8125
818,763,0.44999999999999996
321,265,0.11999999999999997
321,268,0.11999999999999997
