OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,NEAR_ANGLE,station_id,rate,station_id_1,rate_1,value_,wgs_X,wgs_Y,wgs_X_1,wgs_Y_1,ORIG_FID,Shape_Length
4957,402,115,706.701072382665416,1,156.733136677341093,982.000000000000000,0.833333333000000,302.000000000000000,0.800000000000000,0.000235837574207,103.835582799999997,30.720052530000000,103.828775600000000,30.722509030000001,4957,0.007236875298796
4958,402,667,771.179608866041463,2,84.024638778108454,982.000000000000000,0.833333333000000,1783.000000000000000,0.000000000000000,0.001080595652970,103.835582799999997,30.720052530000000,103.836337700000001,30.726976860000001,4958,0.006965358566375
4959,402,496,1416.957338317374706,4,-164.664609085252408,982.000000000000000,0.833333333000000,1244.000000000000000,0.558823529000000,0.000259462334594,103.835582799999997,30.720052530000000,103.821360100000007,30.716544339999999,4959,0.014648979232716
4960,402,763,1748.721932047549217,5,-107.962246446091541,982.000000000000000,0.833333333000000,2109.000000000000000,0.377777778000000,0.000296512846682,103.835582799999997,30.720052530000000,103.830134700000002,30.705000349999999,4960,0.016007807986782
4961,402,522,1787.735527320718347,6,-90.818305669106650,982.000000000000000,0.833333333000000,1360.000000000000000,0.392857143000000,0.000283012992078,103.835582799999997,30.720052530000000,103.835509999999999,30.703929720000001,4961,0.016122974357623
4962,402,1016,2262.631417610998142,7,-85.470506758554720,982.000000000000000,0.833333333000000,2885.000000000000000,0.500000000000000,0.000184151366085,103.835582799999997,30.720052530000000,103.837691899999996,30.699728210000000,4962,0.020433459969692
4963,402,843,3533.424364357719242,12,-31.584870280956896,982.000000000000000,0.833333333000000,2453.000000000000000,0.133333333000000,0.000204397249732,103.835582799999997,30.720052530000000,103.867197099999998,30.703640780000001,4963,0.035620352516966
4964,404,403,336.666139388293288,1,42.077057788473311,986.000000000000000,0.833333333000000,984.000000000000000,0.000000000000000,0.002475251400435,104.141456300000002,30.348059200000002,104.144037299999994,30.350111129999998,4964,0.003297268221526
4965,406,329,947.439380455961100,3,-25.325503316535961,990.000000000000000,1.000000000000000,832.000000000000000,0.500000000000000,0.000527738249343,104.075841800000006,30.635303109999999,104.084808199999998,30.631711110000001,4965,0.009659130031226
4966,406,306,1008.969726181165925,4,75.524319498029968,990.000000000000000,1.000000000000000,786.000000000000000,0.750000000000000,0.000247777503639,104.075841800000006,30.635303109999999,104.078388799999999,30.644132740000000,4966,0.009189644985033
4967,406,54,1203.925066048328517,5,41.075195361125076,990.000000000000000,1.000000000000000,156.000000000000000,0.000000000000000,0.000830616479547,104.075841800000006,30.635303109999999,104.085240600000006,30.642504389999999,4967,0.011840433910988
4968,406,64,1687.298860411687201,10,178.973734336563808,990.000000000000000,1.000000000000000,176.000000000000000,0.000000000000000,0.000592663234393,104.075841800000006,30.635303109999999,104.058243700000006,30.635449410000000,4968,0.017598708124600
4969,406,670,1710.578903170797048,11,176.246200664657721,990.000000000000000,1.000000000000000,1793.000000000000000,0.000000000000000,0.000584597412108,104.075841800000006,30.635303109999999,104.058029199999993,30.636185380000001,4969,0.017834436337811
4970,406,1037,1913.155891237567175,18,-43.176121880725205,990.000000000000000,1.000000000000000,2933.000000000000000,0.500000000000000,0.000261348279191,104.075841800000006,30.635303109999999,104.090503799999993,30.623599290000001,4970,0.018760427696676
4971,406,747,2150.584681473499131,20,-24.933930518028507,990.000000000000000,1.000000000000000,2061.000000000000000,0.285714286000000,0.000332135590918,104.075841800000006,30.635303109999999,104.096257600000001,30.627269210000001,4971,0.021939654513575
4972,406,328,2167.889472442971964,21,94.789305874655824,990.000000000000000,1.000000000000000,830.000000000000000,0.000000000000000,0.000461278129126,104.075841800000006,30.635303109999999,104.073768299999998,30.654773450000000,4972,0.019580437738147
4973,406,307,2212.466488599825880,22,121.936672562814621,990.000000000000000,1.000000000000000,788.000000000000000,0.400000000000000,0.000271190548237,104.075841800000006,30.635303109999999,104.063472000000004,30.652149420000001,4973,0.020900002726059
4974,406,357,2232.727148476046750,23,-144.779807142600248,990.000000000000000,1.000000000000000,888.000000000000000,0.500000000000000,0.000223941380541,104.075841800000006,30.635303109999999,104.056930300000005,30.623553220000002,4974,0.022264427882689
4975,406,581,2449.409695724383710,28,-111.602995171648445,990.000000000000000,1.000000000000000,1560.000000000000000,0.000000000000000,0.000408261632076,104.075841800000006,30.635303109999999,104.066633199999998,30.614696580000000,4975,0.022570498304221
4976,406,927,2543.140972252290794,29,179.243837343063319,990.000000000000000,1.000000000000000,2673.000000000000000,0.433333333000000,0.000222821571113,104.075841800000006,30.635303109999999,104.049316599999997,30.635414579999999,4976,0.026525434261683
4977,406,730,2553.273177789499186,30,132.153874792094030,990.000000000000000,1.000000000000000,2013.000000000000000,0.550000000000000,0.000176244361126,104.075841800000006,30.635303109999999,104.057804099999998,30.652246309999999,4977,0.024747336227177
4978,406,778,2602.009041939221333,31,51.456558643042655,990.000000000000000,1.000000000000000,2179.000000000000000,0.000000000000000,0.000384318418530,104.075841800000006,30.635303109999999,104.092580799999993,30.653776950000001,4978,0.024929438184472
4979,406,312,2732.375495935445088,36,77.337129693101431,990.000000000000000,1.000000000000000,798.000000000000000,0.333333333000000,0.000243987939429,104.075841800000006,30.635303109999999,104.081861900000007,30.659391110000001,4979,0.024828881341530
4980,406,563,2815.177765862410979,39,-110.745487202385760,990.000000000000000,1.000000000000000,1487.000000000000000,0.000000000000000,0.000355217355055,104.075841800000006,30.635303109999999,104.065669400000004,30.611485060000000,4980,0.025899367354442
4981,406,931,2947.875685282715494,41,43.982647293352358,990.000000000000000,1.000000000000000,2683.000000000000000,0.478260870000000,0.000176988172400,104.075841800000006,30.635303109999999,104.097793800000005,30.653921470000000,4981,0.028784260251116
4982,406,45,2973.134053675897576,42,-83.527924012594255,990.000000000000000,1.000000000000000,136.000000000000000,0.000000000000000,0.000336345412600,104.075841800000006,30.635303109999999,104.079589299999995,30.608684180000001,4982,0.026881428364379
4983,406,29,3104.098738228183720,49,98.125438144674590,990.000000000000000,1.000000000000000,98.000000000000000,0.000000000000000,0.000322154700714,104.075841800000006,30.635303109999999,104.071000900000001,30.662985060000000,4983,0.028102040303356
4984,406,847,3388.936791521587111,55,-19.685343116135552,990.000000000000000,1.000000000000000,2461.000000000000000,0.000000000000000,0.000295077796229,104.075841800000006,30.635303109999999,104.109216799999999,30.625239470000000,4984,0.034859252476184
4985,406,779,3395.927226371154120,56,131.512944042256549,990.000000000000000,1.000000000000000,2185.000000000000000,0.000000000000000,0.000294470385653,104.075841800000006,30.635303109999999,104.052142799999999,30.658068130000000,4985,0.032861660728309
4986,406,27,3524.929453565019230,58,100.959870327964794,990.000000000000000,1.000000000000000,94.000000000000000,0.000000000000000,0.000283693620872,104.075841800000006,30.635303109999999,104.068552900000000,30.666464399999999,4986,0.032002407087323
4987,406,766,3693.803100163679574,62,37.522605973268014,990.000000000000000,1.000000000000000,2123.000000000000000,0.000000000000000,0.000270723688535,104.075841800000006,30.635303109999999,104.106210799999999,30.655807679999999,4987,0.036643056167621
4988,406,546,3833.627038373152573,65,123.106778993790329,990.000000000000000,1.000000000000000,1422.000000000000000,0.000000000000000,0.000260849579260,104.075841800000006,30.635303109999999,104.053720400000003,30.664107919999999,4988,0.036319050508476
4989,406,47,3973.708710510945821,67,-112.901062326972351,990.000000000000000,1.000000000000000,140.000000000000000,0.000000000000000,0.000251654077551,104.075841800000006,30.635303109999999,104.060032800000002,30.602173740000001,4989,0.036708032450728
4990,406,187,4055.518452312954651,69,46.162707659182971,990.000000000000000,1.000000000000000,468.000000000000000,0.000000000000000,0.000246577598341,104.075841800000006,30.635303109999999,104.104895499999998,30.661891189999999,4990,0.039383289619519
4991,406,26,4321.180524311348563,76,105.198668980863729,990.000000000000000,1.000000000000000,92.000000000000000,0.000000000000000,0.000231418241930,104.075841800000006,30.635303109999999,104.063663700000006,30.672827689999998,4991,0.039451238647324
4992,406,16,4323.628916084746379,77,-59.321440259628559,990.000000000000000,1.000000000000000,70.000000000000000,0.000000000000000,0.000231287194023,104.075841800000006,30.635303109999999,104.099160900000001,30.601927289999999,4992,0.040715179048743
4993,406,80,4329.419051660442165,78,61.953854443979338,990.000000000000000,1.000000000000000,220.000000000000000,0.208333333000000,0.000182857482160,104.075841800000006,30.635303109999999,104.096752800000004,30.669913900000001,4993,0.040437318437930
4994,406,665,4412.325464538195774,84,142.977917266692657,990.000000000000000,1.000000000000000,1779.000000000000000,0.187500000000000,0.000184143261083,104.075841800000006,30.635303109999999,104.038862499999993,30.658997650000000,4994,0.043919242732045
4995,406,184,4413.910596892290414,85,-121.683676733371328,990.000000000000000,1.000000000000000,462.000000000000000,0.000000000000000,0.000226556469156,104.075841800000006,30.635303109999999,104.051992299999995,30.601253390000000,4995,0.041571409689068
4996,406,31,4514.926589895248071,87,113.721793877631129,990.000000000000000,1.000000000000000,102.000000000000000,0.000000000000000,0.000221487543615,104.075841800000006,30.635303109999999,104.056535699999998,30.672446210000000,4996,0.041860905289866
4997,406,700,4594.459917564218813,90,-167.822087148740849,990.000000000000000,1.000000000000000,1907.000000000000000,0.000000000000000,0.000217653438694,104.075841800000006,30.635303109999999,104.029088099999996,30.626220750000002,4997,0.047627699433225
4998,406,928,4887.597454263750478,97,89.616026345210599,990.000000000000000,1.000000000000000,2677.000000000000000,0.000000000000000,0.000204599500953,104.075841800000006,30.635303109999999,104.075764100000001,30.679385379999999,4998,0.044082338477472
4999,406,531,4896.871344148601565,98,-83.215428899740644,990.000000000000000,1.000000000000000,1386.000000000000000,0.000000000000000,0.000204212022273,104.075841800000006,30.635303109999999,104.082289200000005,30.591490279999999,4999,0.044284681799592
5000,406,217,5071.745922832174074,111,-82.534836065623736,990.000000000000000,1.000000000000000,544.000000000000000,0.000000000000000,0.000197170760368,104.075841800000006,30.635303109999999,104.083141900000001,30.589997430000000,5000,0.045890043626569
5001,406,429,5554.481870203909239,135,-142.350167366102369,990.000000000000000,1.000000000000000,1036.000000000000000,0.000000000000000,0.000180034794130,104.075841800000006,30.635303109999999,104.030278600000003,30.604369240000000,5001,0.055071858316373
5002,406,18,5616.647050586968362,140,-57.111539838022964,990.000000000000000,1.000000000000000,74.000000000000000,0.000000000000000,0.000178042164835,104.075841800000006,30.635303109999999,104.108041799999995,30.592987279999999,5002,0.053173955362487
5003,408,786,1263.394197658835992,1,32.142485519915532,994.000000000000000,0.666666667000000,2201.000000000000000,0.000000000000000,0.000527679063459,104.022463000000002,30.748328430000001,104.033572699999993,30.754474099999999,5003,0.012696247240125
5004,408,735,1470.358042851133177,2,-85.686259308278110,994.000000000000000,0.666666667000000,2027.000000000000000,0.400000000000000,0.000272042583196,104.022463000000002,30.748328430000001,104.023751200000007,30.735114029999998,5004,0.013277041334849
5005,408,576,1671.889484653970158,3,162.583165005798378,994.000000000000000,0.666666667000000,1529.000000000000000,0.000000000000000,0.000398750439619,104.022463000000002,30.748328430000001,104.005759400000002,30.752715049999999,5005,0.017269993872760
5006,408,339,2224.933554262755933,5,126.825291609279887,994.000000000000000,0.666666667000000,852.000000000000000,0.000000000000000,0.000299634416373,104.022463000000002,30.748328430000001,104.008373399999996,30.764284759999999,5006,0.021286645972199
5007,408,458,2532.863072065244069,6,-126.497108024495489,994.000000000000000,0.666666667000000,1116.000000000000000,0.000000000000000,0.000263206753793,104.022463000000002,30.748328430000001,104.006920699999995,30.729845820000001,5007,0.024148912277263
5008,408,475,2592.807342297576724,7,-60.097812135632374,994.000000000000000,0.666666667000000,1172.000000000000000,0.266666667000000,0.000188555810120,104.022463000000002,30.748328430000001,104.036161699999994,30.728158570000002,5008,0.024381912074423
5009,408,340,2655.863160558365053,8,145.550926819293039,994.000000000000000,0.666666667000000,854.000000000000000,0.000000000000000,0.000251016948802,104.022463000000002,30.748328430000001,103.999454200000002,30.761703180000001,5009,0.026613696067497
5010,408,457,2658.240461091859743,9,-141.489282748557144,994.000000000000000,0.666666667000000,1114.000000000000000,0.000000000000000,0.000250792460937,104.022463000000002,30.748328430000001,104.000897499999994,30.733235530000002,5010,0.026322355975580
5011,408,1111,2685.127702682039398,10,39.011216689822731,994.000000000000000,0.666666667000000,3107.000000000000000,0.115384615000000,0.000219633349172,104.022463000000002,30.748328430000001,104.044098500000004,30.763734280000001,5011,0.026560027825018
5012,408,820,2758.188209585633103,13,149.464648128099441,994.000000000000000,0.666666667000000,2391.000000000000000,0.200000000000000,0.000193363647827,104.022463000000002,30.748328430000001,103.997525699999997,30.760777350000001,5012,0.027871931118429
5013,408,769,2851.669728152778134,14,152.186506468111958,994.000000000000000,0.666666667000000,2135.000000000000000,0.160000000000000,0.000196376177350,104.022463000000002,30.748328430000001,103.996001899999996,30.760127199999999,5013,0.028972414310422
5014,408,439,3218.903840135672908,18,-114.380324369030319,994.000000000000000,0.666666667000000,1064.000000000000000,0.142857143000000,0.000177522722019,104.022463000000002,30.748328430000001,104.008859200000003,30.721781790000001,5014,0.029829305622719
5015,408,216,3355.867936282624669,22,-61.171770933507034,994.000000000000000,0.666666667000000,542.000000000000000,0.000000000000000,0.000198657003094,104.022463000000002,30.748328430000001,104.039622600000001,30.721939870000000,5015,0.031477102432635
5016,408,864,3417.882552155502708,24,11.103306108022457,994.000000000000000,0.666666667000000,2501.000000000000000,0.050000000000000,0.000185299911271,104.022463000000002,30.748328430000001,104.057426500000005,30.754523809999998,5016,0.035508155028218
5017,409,410,166.178378612193796,1,107.426626065539651,996.000000000000000,0.666666667000000,998.000000000000000,0.666666667000000,0.001337251115139,104.002837600000007,30.544615640000000,104.002304400000000,30.546041620000000,5017,0.001522406384743
5018,409,386,262.810936955112254,2,177.736605666383326,996.000000000000000,0.666666667000000,950.000000000000000,0.333333333000000,0.001691118528164,104.002837600000007,30.544615640000000,104.000100300000000,30.544688270000002,5018,0.002738263392570
5019,409,211,638.258675470335220,3,79.611929501944630,996.000000000000000,0.666666667000000,530.000000000000000,0.187500000000000,0.000848663226612,104.002837600000007,30.544615640000000,104.003979000000001,30.550286839999998,5019,0.005784920345167
5020,409,378,793.182632144610125,4,135.871420280550240,996.000000000000000,0.666666667000000,934.000000000000000,0.000000000000000,0.000840495795019,104.002837600000007,30.544615640000000,103.996853999999999,30.549550929999999,5020,0.007756323635876
5021,409,705,1160.656399361827653,5,61.932959182975580,996.000000000000000,0.666666667000000,1927.000000000000000,0.500000000000000,0.000287193810057,104.002837600000007,30.544615640000000,104.008433999999994,30.553895870000002,5021,0.010837082720040
5022,409,706,1771.477035160155765,6,165.508733489477549,996.000000000000000,0.666666667000000,1929.000000000000000,0.000000000000000,0.000376333790260,104.002837600000007,30.544615640000000,103.984924599999999,30.548475459999999,5022,0.018324131081478
5023,409,134,2118.405861967128658,9,-137.530197114761648,996.000000000000000,0.666666667000000,344.000000000000000,0.000000000000000,0.000314702049767,104.002837600000007,30.544615640000000,103.986689299999995,30.531589850000000,5023,0.020747019047888
5024,409,1109,2645.180605537552765,15,171.342783782798591,996.000000000000000,0.666666667000000,3099.000000000000000,0.275000000000000,0.000182722243072,104.002837600000007,30.544615640000000,103.975551400000001,30.547995090000001,5024,0.027494679400406
5025,410,409,166.178378612193796,1,-72.573373934460349,998.000000000000000,0.666666667000000,996.000000000000000,0.666666667000000,0.001337251115139,104.002304400000000,30.546041620000000,104.002837600000007,30.544615640000000,5025,0.001522406384743
5026,410,386,259.335515293318053,2,-145.155485773244408,998.000000000000000,0.666666667000000,950.000000000000000,0.333333333000000,0.001713781640691,104.002304400000000,30.546041620000000,104.000100300000000,30.544688270000002,5026,0.002586428625072
5027,410,211,497.362020605244936,3,70.642659613772025,998.000000000000000,0.666666667000000,530.000000000000000,0.187500000000000,0.001089079271229,104.002304400000000,30.546041620000000,104.003979000000001,30.550286839999998,5027,0.004563570752016
5028,410,378,651.889121490416642,4,142.845512455236900,998.000000000000000,0.666666667000000,934.000000000000000,0.000000000000000,0.001022668802136,104.002304400000000,30.546041620000000,103.996853999999999,30.549550929999999,5028,0.006482446824819
5029,410,705,1050.871529739894640,5,55.457548380351142,998.000000000000000,0.666666667000000,1927.000000000000000,0.500000000000000,0.000317197035096,104.002304400000000,30.546041620000000,104.008433999999994,30.553895870000002,5029,0.009962993489937
5030,410,706,1689.516338829016377,6,170.297782962785305,998.000000000000000,0.666666667000000,1929.000000000000000,0.000000000000000,0.000394590245550,104.002304400000000,30.546041620000000,103.984924599999999,30.548475459999999,5030,0.017549388181687
5031,410,134,2193.921326114305430,9,-133.595235425197529,998.000000000000000,0.666666667000000,344.000000000000000,0.000000000000000,0.000303869905937,104.002304400000000,30.546041620000000,103.986689299999995,30.531589850000000,5031,0.021276395504564
5032,410,1109,2576.441076343527129,13,174.663790794899711,998.000000000000000,0.666666667000000,3099.000000000000000,0.275000000000000,0.000187597278282,104.002304400000000,30.546041620000000,103.975551400000001,30.547995090000001,5032,0.026824225176722
5033,411,775,438.481171252252352,3,125.128133996879910,1000.000000000000000,0.166666667000000,2163.000000000000000,0.312500000000000,0.000261318708932,103.970806800000005,30.650808290000001,103.968140599999998,30.654021680000000,5033,0.004175463774538
5034,412,413,256.735633866435649,1,68.167753748817262,1002.000000000000000,1.000000000000000,1004.000000000000000,0.833333333000000,0.000649176214809,104.014373399999997,30.610547069999999,104.015347199999994,30.612703990000000,5034,0.002366556639173
5035,412,798,422.451105556313280,2,24.526753980135418,1002.000000000000000,1.000000000000000,2315.000000000000000,0.800000000000000,0.000473427569178,104.014373399999997,30.610547069999999,104.018364899999995,30.612158980000000,5035,0.004304686527263
5036,412,183,885.612910084649116,3,-18.320152760235562,1002.000000000000000,1.000000000000000,458.000000000000000,0.000000000000000,0.001129161497775,104.014373399999997,30.610547069999999,104.023164899999998,30.608102610000000,5036,0.009125012709091
5037,412,472,927.664544547213040,4,-49.033741135014616,1002.000000000000000,1.000000000000000,1166.000000000000000,0.700000000000000,0.000323392762786,104.014373399999997,30.610547069999999,104.020778600000000,30.604277490000001,5037,0.008962935926115
5038,412,804,1312.960576938201029,5,147.535069143744153,1002.000000000000000,1.000000000000000,2327.000000000000000,0.047619048000000,0.000725369039047,104.014373399999997,30.610547069999999,104.002757500000001,30.616815249999998,5038,0.013199212608657
5039,412,1019,1506.402790240598506,6,147.457089838533676,1002.000000000000000,1.000000000000000,2891.000000000000000,0.200000000000000,0.000531066461894,104.014373399999997,30.610547069999999,104.001057299999999,30.617754349999998,5039,0.015141446578691
5040,412,983,1632.662836472976096,8,-165.415907681553534,1002.000000000000000,1.000000000000000,2809.000000000000000,0.200000000000000,0.000489997066221,104.014373399999997,30.610547069999999,103.997936300000006,30.606713520000000,5040,0.016878221539880
5041,412,429,1672.100503829636182,9,-24.680277918111791,1002.000000000000000,1.000000000000000,1036.000000000000000,0.000000000000000,0.000598050175638,104.014373399999997,30.610547069999999,104.030278600000003,30.604369240000000,5041,0.017062853540781
5042,412,516,1679.917365483167714,10,107.853809551153986,1002.000000000000000,1.000000000000000,1328.000000000000000,0.600000000000000,0.000238106949912,104.014373399999997,30.610547069999999,104.008856100000003,30.624927459999999,5042,0.015402474346852
5043,412,1040,1683.068945503523992,11,7.086620805063021,1002.000000000000000,1.000000000000000,2939.000000000000000,0.250000000000000,0.000445614543601,104.014373399999997,30.610547069999999,104.031770199999997,30.612550540000001,5043,0.017511782965723
5044,412,713,1713.515713902941798,12,120.013160947378609,1002.000000000000000,1.000000000000000,1943.000000000000000,0.486486486000000,0.000299684158035,104.014373399999997,30.610547069999999,104.005299600000001,30.623860680000000,5044,0.016111674588310
5045,412,69,1843.234655896064623,14,172.058141882607686,1002.000000000000000,1.000000000000000,188.000000000000000,0.388888889000000,0.000331542763177,104.014373399999997,30.610547069999999,103.995314600000000,30.612698309999999,5045,0.019179825116339
5046,412,819,2036.555118851996667,15,-158.426354060891583,1002.000000000000000,1.000000000000000,2389.000000000000000,0.315789474000000,0.000335964649160,104.014373399999997,30.610547069999999,103.994695600000000,30.603642369999999,5046,0.020854033086358
5047,412,874,2155.516494547316597,17,31.760891456949778,1002.000000000000000,1.000000000000000,2525.000000000000000,0.421052632000000,0.000268588697634,104.014373399999997,30.610547069999999,104.033381800000001,30.620923370000000,5047,0.021656104767018
5048,412,52,2208.913637716696940,18,105.259037990205101,1002.000000000000000,1.000000000000000,150.000000000000000,0.181818182000000,0.000370400093525,104.014373399999997,30.610547069999999,104.008115700000005,30.629720400000000,5048,0.020168673556425
5049,412,75,2224.899371943540245,19,139.855628801722986,1002.000000000000000,1.000000000000000,208.000000000000000,0.000000000000000,0.000449458529500,104.014373399999997,30.610547069999999,103.996506100000005,30.623348249999999,5049,0.021979777532039
5050,412,373,2231.257639838596788,20,136.318536286897483,1002.000000000000000,1.000000000000000,924.000000000000000,0.500000000000000,0.000224088868570,104.014373399999997,30.610547069999999,103.997404900000006,30.624316539999999,5050,0.021852420873128
5051,412,700,2238.533509882401631,21,50.426584947321359,1002.000000000000000,1.000000000000000,1907.000000000000000,0.000000000000000,0.000446721032133,104.014373399999997,30.610547069999999,104.029088099999996,30.626220750000002,5051,0.021498526517322
5052,412,375,2295.454648156286112,24,143.087045424657816,1002.000000000000000,1.000000000000000,928.000000000000000,0.000000000000000,0.000435643544865,104.014373399999997,30.610547069999999,103.995108000000002,30.622834390000001,5052,0.022850248835086
5053,412,63,2314.647737559650977,26,-59.296663678922776,1002.000000000000000,1.000000000000000,174.000000000000000,0.000000000000000,0.000432031182876,104.014373399999997,30.610547069999999,104.026876000000001,30.592690640000001,5053,0.021798327931000
5054,412,233,2637.966756260965212,29,-156.956580498231233,1002.000000000000000,1.000000000000000,634.000000000000000,0.000000000000000,0.000379079833977,104.014373399999997,30.610547069999999,103.989158799999998,30.601040269999999,5054,0.026947268922166
5055,412,205,2663.886863669677496,31,-47.696527594305778,1002.000000000000000,1.000000000000000,518.000000000000000,0.423076923000000,0.000216571914096,104.014373399999997,30.610547069999999,104.033245100000002,30.592918520000001,5055,0.025824539479299
5056,412,736,2679.999202320847871,34,68.485454162192895,1002.000000000000000,1.000000000000000,2035.000000000000000,0.291666667000000,0.000264303561130,104.014373399999997,30.610547069999999,104.024396199999998,30.633110689999999,5056,0.024689541690940
5057,412,771,2779.586605036279707,36,141.165357633646437,1002.000000000000000,1.000000000000000,2139.000000000000000,0.357142857000000,0.000231277968398,104.014373399999997,30.610547069999999,103.991634099999999,30.626093800000000,5057,0.027545899554308
5058,412,501,2957.511948206631132,40,-58.348842146370991,1002.000000000000000,1.000000000000000,1258.000000000000000,0.127272727000000,0.000295088333803,104.014373399999997,30.610547069999999,104.030781700000006,30.587962680000000,5058,0.027915712146356
5059,412,723,3219.811785691778823,48,-116.732718961748105,1002.000000000000000,1.000000000000000,1977.000000000000000,0.000000000000000,0.000310577159958,104.014373399999997,30.610547069999999,103.999537799999999,30.584496760000000,5059,0.029978553720818
5060,412,690,3306.719754977713364,51,52.513093058937514,1002.000000000000000,1.000000000000000,1869.000000000000000,0.400000000000000,0.000181448699757,104.014373399999997,30.610547069999999,104.035122200000004,30.634368569999999,5060,0.031590767185041
5061,412,56,3714.642608568130527,63,148.913927179811651,1002.000000000000000,1.000000000000000,160.000000000000000,0.000000000000000,0.000269204902160,104.014373399999997,30.610547069999999,103.981021999999996,30.627589069999999,5061,0.037453246309314
5062,412,184,3752.104026510552558,64,-16.432102504086266,1002.000000000000000,1.000000000000000,462.000000000000000,0.000000000000000,0.000266517130904,104.014373399999997,30.610547069999999,104.051992299999995,30.601253390000000,5062,0.038749892089642
5063,412,777,3761.506646738537256,65,150.049593027954160,1002.000000000000000,1.000000000000000,2169.000000000000000,0.000000000000000,0.000265850919303,104.014373399999997,30.610547069999999,103.980212399999999,30.627221670000001,5063,0.038013368962169
5064,412,1123,3825.969732031389412,68,80.660679903195486,1002.000000000000000,1.000000000000000,602.000000000000000,0.100000000000000,0.000235234479893,104.014373399999997,30.610547069999999,104.020504500000001,30.644644280000001,5064,0.034644048817205
5065,412,392,3905.385623855332597,71,150.042151256360256,1002.000000000000000,1.000000000000000,962.000000000000000,0.166666667000000,0.000213380550159,104.014373399999997,30.610547069999999,103.978908099999998,30.627863280000000,5065,0.039466931078565
5066,412,47,4476.270093535915294,92,-12.460381663449841,1002.000000000000000,1.000000000000000,140.000000000000000,0.000000000000000,0.000223400281731,104.014373399999997,30.610547069999999,104.060032800000002,30.602173740000001,5066,0.046420830316619
5067,412,519,4521.941195596637954,93,117.382430604655426,1002.000000000000000,1.000000000000000,1336.000000000000000,0.000000000000000,0.000221143963786,104.014373399999997,30.610547069999999,103.992312499999997,30.646593750000001,5067,0.042261642991405
5068,412,563,4920.372630002853839,106,0.722255753034575,1002.000000000000000,1.000000000000000,1487.000000000000000,0.000000000000000,0.000203236639823,104.014373399999997,30.610547069999999,104.065669400000004,30.611485060000000,5068,0.051304575566022
5069,412,53,4994.617445931442489,112,102.824275963696849,1002.000000000000000,1.000000000000000,152.000000000000000,0.000000000000000,0.000200215534188,104.014373399999997,30.610547069999999,104.002363299999999,30.654380570000001,5069,0.045449072967569
5070,412,44,5008.456152542286873,113,-47.440589869352678,1002.000000000000000,1.000000000000000,134.000000000000000,0.000000000000000,0.000199662324985,104.014373399999997,30.610547069999999,104.050019800000001,30.577538059999998,5070,0.048582513517347
5071,412,64,5031.810898602152520,114,32.788096477780186,1002.000000000000000,1.000000000000000,176.000000000000000,0.000000000000000,0.000198735608343,104.014373399999997,30.610547069999999,104.058243700000006,30.635449410000000,5071,0.050445315009311
5072,412,581,5032.691789615367270,115,4.756501562180444,1002.000000000000000,1.000000000000000,1560.000000000000000,0.000000000000000,0.000198700822900,104.014373399999997,30.610547069999999,104.066633199999998,30.614696580000000,5072,0.052424280309629
5073,412,670,5060.003204404198186,118,33.688425353349587,1002.000000000000000,1.000000000000000,1793.000000000000000,0.000000000000000,0.000197628333344,104.014373399999997,30.610547069999999,104.058029199999993,30.636185380000001,5073,0.050627580047204
5074,412,232,5234.053790813151863,127,-38.860789006691114,1002.000000000000000,1.000000000000000,632.000000000000000,0.000000000000000,0.000191056500366,104.014373399999997,30.610547069999999,104.057157200000006,30.581243860000001,5074,0.051856838648635
5075,412,175,5312.510984053219545,131,-163.990705166247608,1002.000000000000000,1.000000000000000,434.000000000000000,0.000000000000000,0.000188234904926,104.014373399999997,30.610547069999999,103.961269500000000,30.596918960000000,5075,0.054824717298748
5076,412,66,5399.988887143874308,134,-41.794568462471979,1002.000000000000000,1.000000000000000,180.000000000000000,0.000000000000000,0.000185185566285,104.014373399999997,30.610547069999999,104.056666500000006,30.578400190000000,5076,0.053123707181427
5077,412,176,5564.910561164636420,138,-138.562375967015896,1002.000000000000000,1.000000000000000,436.000000000000000,0.000000000000000,0.000179697407354,104.014373399999997,30.610547069999999,103.971224300000003,30.576995300000000,5077,0.054658633099618
5078,413,798,295.635547835467378,2,-12.295089686640516,1004.000000000000000,0.833333333000000,2315.000000000000000,0.800000000000000,0.000563757193004,104.015347199999994,30.612703990000000,104.018364899999995,30.612158980000000,5078,0.003066520697797
5079,413,183,906.844304983007760,3,-34.734228717240939,1004.000000000000000,0.833333333000000,458.000000000000000,0.000000000000000,0.000918937604196,104.015347199999994,30.612703990000000,104.023164899999998,30.608102610000000,5079,0.009071335689632
5080,413,472,1069.679758512101671,4,-61.359372844832905,1004.000000000000000,0.833333333000000,1166.000000000000000,0.700000000000000,0.000233714808484,104.015347199999994,30.612703990000000,104.020778600000000,30.604277490000001,5080,0.010025268488307
5081,413,804,1290.498599633247977,5,158.810590587352635,1004.000000000000000,0.833333333000000,2327.000000000000000,0.047619048000000,0.000614995470155,104.015347199999994,30.612703990000000,104.002757500000001,30.616815249999998,5081,0.013243979953849
