source,target,weight
342,265,0.19999999999999996
342,268,0.19999999999999996
342,311,0.0
342,320,0.25
342,321,0.6
342,725,0.07142857142857095
342,1089,0.0
342,1093,0.0
342,362,0.5
342,788,0.0
342,882,0.0
342,763,0.44999999999999996
817,53,1.0
817,188,1.0
817,228,0.470588235294118
817,235,1.0
817,320,0.25
817,587,0.5
817,775,0.16666666666666696
817,788,0.0
817,804,1.0
817,974,0.5217391304347829
817,1089,0.0
817,882,0.0
530,179,0.0
530,205,0.09523809523809526
530,393,0.33333333333333304
530,503,0.16666666666666652
530,1073,0.12499999999999989
530,1023,0.21666666666666648
503,23,0.5
503,179,0.0
503,393,0.5
503,205,0.14285714285714302
503,1023,0.325
503,1073,0.1875
503,742,0.11363636363636348
205,23,0.28571428571428603
205,179,0.0
205,1023,0.18571428571428591
205,1073,0.10714285714285726
205,393,0.28571428571428603
205,742,0.06493506493506492
743,220,0.722222222222222
743,551,0.722222222222222
743,624,0.361111111111111
743,625,0.722222222222222
179,23,0.0
179,393,0.0
179,1023,0.0
179,742,0.0
179,1073,0.0
179,348,0.0
179,401,0.0
362,25,0.5
362,30,0.5
362,260,0.0
362,268,0.09999999999999998
362,269,0.0
362,319,0.25
362,321,0.3
362,1093,0.0
362,725,0.035714285714285476
362,567,0.5
362,818,0.5
362,763,0.22499999999999998
362,922,0.09999999999999998
922,25,0.19999999999999996
922,30,0.19999999999999996
922,270,0.0
922,284,0.0
922,314,0.0666666666666666
922,315,0.0
922,567,0.19999999999999996
922,702,0.13333333333333336
922,1115,0.024999999999999994
25,30,1.0
25,1115,0.125
25,284,0.0
25,567,1.0
25,270,0.0
25,260,0.0
25,319,0.5
25,269,0.0
25,725,0.07142857142857095
25,975,0.833333333333333
25,1093,0.0
260,30,0.0
260,1093,0.0
260,725,0.0
260,567,0.0
260,818,0.0
260,321,0.0
260,763,0.0
260,268,0.0
260,265,0.0
260,269,0.0
260,319,0.0
1093,30,0.0
1093,265,0.0
1093,268,0.0
1093,269,0.0
1093,319,0.0
1093,321,0.0
1093,567,0.0
1093,725,0.0
1093,763,0.0
1093,818,0.0
268,265,0.03999999999999998
268,321,0.11999999999999997
268,725,0.014285714285714188
268,311,0.0
268,320,0.04999999999999999
268,763,0.08999999999999997
268,1089,0.0
268,882,0.0
268,355,0.0
268,788,0.0
268,818,0.19999999999999996
725,265,0.014285714285714188
725,311,0.0
725,320,0.017857142857142738
725,321,0.04285714285714257
725,567,0.07142857142857095
725,763,0.032142857142856925
725,818,0.07142857142857095
1073,23,0.375
1073,212,0.20625000000000002
1073,393,0.375
1073,1023,0.24375000000000002
551,44,1.0
551,78,0.30000000000000004
551,220,1.0
551,624,0.5
551,625,1.0
551,637,0.0
551,1040,0.0
551,976,0.466666666666667
220,625,1.0
220,624,0.5
220,78,0.30000000000000004
220,637,0.0
220,44,1.0
220,1040,0.0
44,976,0.466666666666667
44,821,0.35
44,1144,0.0
44,64,0.125
44,584,1.0
44,602,1.0
44,267,0.0
44,60,0.0
44,1088,0.5
44,510,0.0
315,42,0.0
315,270,0.0
315,314,0.0
315,702,0.0
315,650,0.0
315,1115,0.0
315,766,0.0
315,518,0.0
315,737,0.0
315,1090,0.0
314,42,0.08333333333333326
314,270,0.0
314,702,0.22222222222222213
314,650,0.0
314,1115,0.04166666666666663
314,766,0.17948717948717918
314,518,0.26666666666666644
314,737,0.19444444444444417
314,1090,0.0
702,42,0.16666666666666674
702,270,0.0
702,518,0.5333333333333335
702,574,0.0
702,650,0.0
702,1115,0.08333333333333337
702,766,0.3589743589743588
702,737,0.38888888888888884
702,1090,0.0
23,393,1.0
23,1023,0.65
23,187,1.0
23,212,0.55
23,401,0.0
23,742,0.22727272727272696
393,187,1.0
393,1023,0.65
393,742,0.22727272727272696
393,401,0.0
1023,187,0.65
1023,742,0.14772727272727254
187,93,1.0
187,212,0.55
187,442,0.666666666666667
187,877,0.15384615384615397
187,401,0.0
187,850,0.4375
187,404,1.0
187,1038,0.0
212,877,0.08461538461538469
212,1038,0.0
401,867,0.0
401,442,0.0
401,742,0.0
30,319,0.5
30,269,0.0
30,567,1.0
30,284,0.0
30,1115,0.125
30,975,0.833333333333333
30,818,1.0
30,582,1.0
30,270,0.0
1115,270,0.0
1115,284,0.0
1115,650,0.0
1115,975,0.10416666666666663
284,269,0.0
284,270,0.0
284,975,0.0
284,631,0.0
284,319,0.0
284,582,0.0
567,269,0.0
567,319,0.5
567,321,0.6
567,818,1.0
567,763,0.44999999999999996
567,694,0.8125
270,650,0.0
270,975,0.0
270,293,0.0
270,766,0.0
319,35,0.5
319,269,0.0
319,582,0.5
319,818,0.5
319,694,0.40625
319,846,0.012500000000000011
319,679,0.25
319,975,0.4166666666666665
319,573,0.0
27,1043,0.07692307692307698
27,182,1.0
27,544,0.8
27,264,0.09090909090909105
27,285,0.0
27,435,0.0
27,280,0.0
27,217,0.11111111111111105
27,931,0.714285714285714
27,52,1.0
27,962,0.0
27,978,0.882352941176471
27,224,1.0
27,524,0.0
27,450,0.666666666666667
27,303,0.5
27,386,0.666666666666667
27,392,0.16666666666666696
1043,52,0.07692307692307698
1043,67,0.044871794871794886
1043,182,0.07692307692307698
1043,217,0.00854700854700855
1043,224,0.07692307692307698
1043,264,0.0069930069930070095
1043,280,0.0
1043,285,0.0
1043,303,0.03846153846153849
1043,386,0.05128205128205134
1043,435,0.0
1043,524,0.0
1043,544,0.06153846153846159
1043,931,0.054945054945054965
1043,978,0.06787330316742089
1043,450,0.05128205128205134
1043,962,0.0
182,31,0.0
182,224,1.0
182,524,0.0
182,435,0.0
182,285,0.0
182,280,0.0
182,544,0.8
182,962,0.0
182,392,0.16666666666666696
182,407,1.0
182,931,0.714285714285714
182,264,0.09090909090909105
182,450,0.666666666666667
182,846,0.025000000000000022
544,31,0.0
544,32,0.2
544,264,0.07272727272727285
544,303,0.4
544,392,0.13333333333333358
544,431,0.0
544,432,0.4
544,435,0.0
544,931,0.5714285714285712
544,217,0.08888888888888885
544,865,0.5666666666666664
264,52,0.09090909090909105
264,67,0.05303030303030309
264,217,0.01010101010101011
264,931,0.06493506493506501
264,386,0.060606060606060726
264,978,0.08021390374331568
264,303,0.045454545454545525
264,435,0.0
264,912,0.0
264,865,0.06439393939393946
264,1105,0.0
285,52,0.0
285,217,0.0
285,224,0.0
285,280,0.0
285,962,0.0
285,450,0.0
285,1124,0.0
285,978,0.0
285,524,0.0
285,1083,0.0
285,386,0.0
285,534,0.0
285,302,0.0
285,407,0.0
435,31,0.0
435,32,0.0
435,224,0.0
435,303,0.0
435,392,0.0
435,431,0.0
435,432,0.0
435,931,0.0
435,524,0.0
435,865,0.0
280,52,0.0
280,224,0.0
280,230,0.0
280,236,0.0
280,962,0.0
280,450,0.0
280,1124,0.0
280,524,0.0
280,407,0.0
280,1083,0.0
280,1081,0.0
280,978,0.0
280,386,0.0
217,52,0.11111111111111105
217,67,0.06481481481481474
217,72,0.048611111111111084
217,386,0.07407407407407407
217,978,0.09803921568627451
217,1105,0.0
217,603,0.0694444444444444
217,539,0.11111111111111105
217,450,0.07407407407407407
217,770,0.07222222222222219
217,768,0.09090909090909084
931,32,0.1785714285714285
931,181,0.4999999999999997
931,303,0.357142857142857
931,392,0.11904761904761921
931,431,0.0
931,432,0.357142857142857
931,865,0.5059523809523805
931,912,0.0
931,31,0.0
52,978,0.882352941176471
52,386,0.666666666666667
52,450,0.666666666666667
52,1105,0.0
52,539,1.0
52,603,0.625
52,962,0.0
52,534,0.461538461538462
52,1124,0.0
52,67,0.583333333333333
52,302,0.0
962,224,0.0
962,230,0.0
962,236,0.0
962,302,0.0
962,386,0.0
962,407,0.0
962,450,0.0
962,524,0.0
962,534,0.0
962,1124,0.0
962,1083,0.0
962,1081,0.0
962,978,0.0
978,67,0.5147058823529411
978,386,0.5882352941176476
978,450,0.5882352941176476
978,539,0.882352941176471
978,603,0.5514705882352944
978,768,0.7219251336898398
978,770,0.5735294117647062
978,1105,0.0
224,31,0.0
224,35,1.0
224,524,0.0
224,407,1.0
224,846,0.025000000000000022
224,392,0.16666666666666696
224,573,0.0
224,679,0.5
224,694,0.8125
524,31,0.0
524,35,0.0
524,392,0.0
524,407,0.0
524,846,0.0
524,573,0.0
524,679,0.0
524,582,0.0
524,694,0.0
450,230,0.5000000000000002
450,236,0.666666666666667
450,302,0.0
450,386,0.44444444444444486
450,397,0.0
450,1124,0.0
450,534,0.30769230769230815
450,1083,0.0
450,1105,0.0
450,1081,0.0
450,496,0.3333333333333335
450,539,0.666666666666667
450,603,0.41666666666666685
321,63,0.6
321,265,0.11999999999999997
321,273,0.0
321,311,0.0
321,320,0.15
321,763,0.26999999999999996
321,818,0.6
321,355,0.0
321,356,0.0
321,699,0.6
265,53,0.19999999999999996
265,63,0.19999999999999996
265,311,0.0
265,320,0.04999999999999999
265,1089,0.0
265,763,0.08999999999999997
265,882,0.0
265,355,0.0
265,788,0.0
265,422,0.0
265,699,0.19999999999999996
29,715,0.0
29,181,0.0
29,1014,0.0
29,1013,0.0
29,596,0.0
29,794,0.0
29,744,0.0
29,865,0.0
29,1148,0.0
29,912,0.0
29,592,0.0
715,181,0.1944444444444446
715,525,0.0
715,592,0.03472222222222225
715,596,0.17361111111111127
715,794,0.039251207729468655
715,1014,0.13440860215053763
715,1013,0.08487654320987674
715,744,0.07716049382716063
715,912,0.0
715,1072,0.2500000000000002
715,1054,0.023148148148148084
715,865,0.19675925925925936
181,32,0.175
181,865,0.49583333333333307
181,596,0.4375
181,912,0.0
181,303,0.35
181,794,0.09891304347826091
181,1148,0.5599999999999999
181,1013,0.2138888888888892
181,1014,0.33870967741935454
1014,525,0.0
1014,592,0.06048387096774188
1014,596,0.3024193548387094
1014,744,0.13440860215053763
1014,794,0.06837307152875173
1014,1013,0.1478494623655915
1014,1072,0.43548387096774155
1014,1054,0.04032258064516111
1014,377,0.16129032258064488
1013,592,0.0381944444444445
1013,596,0.19097222222222252
1013,744,0.08487654320987674
1013,794,0.04317632850241555
1013,1072,0.2750000000000004
1013,1054,0.025462962962962913
1013,525,0.0
1013,377,0.10185185185185192
596,525,0.0
596,592,0.078125
596,794,0.0883152173913044
596,912,0.0
596,865,0.44270833333333315
596,72,0.2734375
596,744,0.17361111111111127
596,1054,0.05208333333333315
596,1072,0.5625
794,377,0.0471014492753623
794,525,0.0
794,592,0.01766304347826088
794,744,0.039251207729468655
794,1072,0.12717391304347833
794,1054,0.011775362318840544
794,912,0.0
744,592,0.03472222222222225
744,1072,0.2500000000000002
744,1054,0.023148148148148084
744,525,0.0
744,377,0.09259259259259259
865,32,0.17708333333333326
865,303,0.3541666666666665
865,912,0.0
1148,37,0.0
1148,41,0.0
1148,186,0.8
1148,745,0.6588235294117649
1148,938,0.4571428571428568
1148,977,0.31111111111111117
1148,1066,0.8
1148,400,0.13333333333333358
1148,1138,0.6260869565217393
1148,34,0.6000000000000001
912,72,0.0
912,303,0.0
912,525,0.0
912,592,0.0
912,67,0.0
269,35,0.0
269,818,0.0
269,582,0.0
269,694,0.0
269,846,0.0
269,679,0.0
269,407,0.0
975,293,0.27777777777777746
975,294,0.0
975,575,0.833333333333333
975,582,0.833333333333333
975,631,0.0
975,679,0.4166666666666665
975,1084,0.0
975,633,0.4166666666666665
818,273,0.0
818,356,0.0
818,694,0.8125
818,763,0.44999999999999996
582,35,1.0
582,407,1.0
582,573,0.0
582,679,0.5
582,846,0.025000000000000022
582,633,0.5
582,631,0.0
582,1084,0.0
31,392,0.0
31,431,0.0
31,432,0.0
31,573,0.0
31,35,0.0
31,633,0.0
31,679,0.0
31,899,0.0
31,341,0.0
31,846,0.0
392,32,0.04166666666666674
392,35,0.16666666666666696
392,303,0.08333333333333348
392,431,0.0
392,432,0.08333333333333348
392,573,0.0
392,679,0.08333333333333348
392,633,0.08333333333333348
392,846,0.004166666666666678
431,32,0.0
431,40,0.0
431,303,0.0
431,341,0.0
431,432,0.0
431,593,0.0
431,561,0.0
431,652,0.0
431,899,0.0
431,1102,0.0
432,32,0.125
432,40,0.0
432,303,0.25
432,341,0.0
432,430,0.0
432,593,0.3
432,561,0.3
432,652,0.0
432,1102,0.0
573,35,0.0
573,407,0.0
573,441,0.0
573,679,0.0
573,633,0.0
573,846,0.0
573,899,0.0
573,631,0.0
573,1084,0.0
35,679,0.5
35,846,0.025000000000000022
35,633,0.5
35,407,1.0
35,899,0.444444444444444
35,631,0.0
633,39,0.0
633,40,0.0
633,341,0.0
633,430,0.0
633,441,0.3
633,575,0.5
633,631,0.0
633,679,0.25
633,899,0.222222222222222
633,1084,0.0
633,1102,0.0
633,654,0.08333333333333348
633,815,0.0
633,846,0.012500000000000011
679,407,0.5
679,441,0.3
679,631,0.0
679,846,0.012500000000000011
679,899,0.222222222222222
679,1084,0.0
899,39,0.0
899,40,0.0
899,341,0.0
899,430,0.0
899,441,0.2666666666666664
899,454,0.03703703703703687
899,575,0.444444444444444
899,631,0.0
899,632,0.0
899,653,0.0
899,654,0.07407407407407413
899,815,0.0
899,1102,0.0
899,1084,0.0
899,1129,0.0
341,39,0.0
341,40,0.0
341,1102,0.0
341,430,0.0
341,441,0.0
341,815,0.0
341,653,0.0
341,654,0.0
341,575,0.0
341,454,0.0
341,652,0.0
341,1129,0.0
341,1084,0.0
341,561,0.0
341,593,0.0
32,593,0.15
32,561,0.15
32,303,0.125
32,652,0.0
593,34,0.44999999999999996
593,38,0.6
593,259,0.10000000000000017
593,561,0.36
593,652,0.0
593,813,0.10000000000000017
593,840,0.04499999999999997
593,40,0.0
593,207,0.24
593,186,0.6
561,34,0.44999999999999996
561,38,0.6
561,40,0.0
561,186,0.6
561,207,0.24
561,259,0.10000000000000017
561,652,0.0
561,813,0.10000000000000017
561,840,0.04499999999999997
561,41,0.0
652,34,0.0
652,38,0.0
652,40,0.0
652,41,0.0
652,186,0.0
652,207,0.0
652,259,0.0
652,430,0.0
652,455,0.0
652,813,0.0
652,840,0.0
652,1102,0.0
650,42,0.0
650,80,0.0
650,295,0.0
650,518,0.0
650,537,0.0
650,574,0.0
650,766,0.0
650,737,0.0
650,1090,0.0
650,1039,0.0
34,840,0.05624999999999997
34,38,0.75
34,813,0.12500000000000022
34,259,0.12500000000000022
34,455,0.6428571428571428
34,207,0.30000000000000004
34,655,0.10714285714285726
34,41,0.0
34,745,0.6176470588235295
34,37,0.0
34,474,0.75
34,186,0.75
34,977,0.29166666666666674
34,473,0.75
34,938,0.4285714285714282
34,1066,0.75
840,37,0.0
840,38,0.07499999999999996
840,41,0.0
840,186,0.07499999999999996
840,207,0.029999999999999985
840,259,0.012500000000000015
840,455,0.06428571428571424
840,474,0.07499999999999996
840,655,0.01071428571428572
840,745,0.061764705882352916
840,813,0.012500000000000015
840,977,0.029166666666666653
840,938,0.042857142857142795
38,37,0.0
38,813,0.16666666666666696
38,259,0.16666666666666696
38,207,0.4
38,455,0.857142857142857
38,41,0.0
38,655,0.14285714285714302
38,745,0.8235294117647061
38,186,1.0
38,474,1.0
38,977,0.38888888888888895
813,37,0.0
813,41,0.0
813,186,0.16666666666666696
813,207,0.06666666666666679
813,455,0.14285714285714307
813,474,0.16666666666666696
813,655,0.023809523809523878
813,745,0.13725490196078458
813,259,0.027777777777777877
813,977,0.06481481481481494
259,37,0.0
259,41,0.0
259,186,0.16666666666666696
259,207,0.06666666666666679
259,455,0.14285714285714307
259,655,0.023809523809523878
259,745,0.13725490196078458
259,977,0.06481481481481494
259,474,0.16666666666666696
259,938,0.09523809523809533
455,37,0.0
455,41,0.0
455,207,0.3428571428571428
455,655,0.12244897959183684
455,474,0.857142857142857
455,473,0.857142857142857
455,745,0.7058823529411765
455,607,0.4285714285714285
455,769,0.5142857142857141
207,39,0.0
207,655,0.05714285714285721
207,474,0.4
207,653,0.0
207,40,0.0
207,41,0.0
207,493,0.29333333333333317
207,531,0.0
207,769,0.24
207,815,0.0
655,37,0.0
655,41,0.0
655,473,0.14285714285714302
655,474,0.14285714285714302
655,607,0.07142857142857151
655,977,0.05555555555555563
655,745,0.11764705882352956
655,938,0.08163265306122451
655,769,0.08571428571428581
655,1066,0.14285714285714302
655,1123,0.058201058201058205
41,37,0.0
41,745,0.0
41,186,0.0
41,977,0.0
41,938,0.0
41,1066,0.0
41,607,0.0
41,473,0.0
41,474,0.0
745,37,0.0
745,186,0.8235294117647061
745,400,0.13725490196078458
745,473,0.8235294117647061
745,607,0.41176470588235303
745,977,0.32026143790849687
745,938,0.47058823529411736
745,1066,0.8235294117647061
37,186,0.0
37,977,0.0
37,938,0.0
37,1066,0.0
37,607,0.0
37,400,0.0
474,424,0.33333333333333304
474,473,1.0
474,607,0.5
474,769,0.6
474,597,1.0
474,1123,0.407407407407407
186,977,0.38888888888888895
186,1066,1.0
186,938,0.571428571428571
186,400,0.16666666666666696
977,400,0.06481481481481494
977,473,0.38888888888888895
977,607,0.19444444444444448
977,938,0.22222222222222207
977,1066,0.38888888888888895
977,1138,0.30434782608695665
846,407,0.025000000000000022
846,694,0.020312500000000018
407,694,0.8125
631,293,0.0
631,294,0.0
631,430,0.0
631,441,0.0
631,575,0.0
631,1084,0.0
631,632,0.0
631,651,0.0
36,604,0.45833333333333304
36,583,1.0
36,509,1.0
36,529,1.0
36,560,1.0
36,1029,0.35
36,1037,0.0
36,1106,0.0
36,716,0.875
36,248,0.7
36,651,0.0
36,294,0.0
36,1087,0.0
36,256,0.5
36,547,0.16666666666666696
604,82,0.45833333333333304
604,248,0.3208333333333331
604,256,0.22916666666666652
604,509,0.45833333333333304
604,529,0.45833333333333304
604,547,0.07638888888888898
604,560,0.45833333333333304
604,583,0.45833333333333304
604,1029,0.16041666666666654
604,1037,0.0
604,1106,0.0
604,716,0.4010416666666664
604,1087,0.0
583,248,0.7
583,294,0.0
583,509,1.0
583,529,1.0
583,560,1.0
583,1037,0.0
583,1106,0.0
583,716,0.875
583,651,0.0
583,1029,0.35
583,293,0.33333333333333304
583,295,0.16666666666666696
583,483,0.722222222222222
509,1029,0.35
509,529,1.0
509,1037,0.0
509,560,1.0
509,1106,0.0
509,716,0.875
509,248,0.7
509,651,0.0
509,318,0.0
529,248,0.7
529,293,0.33333333333333304
529,294,0.0
529,295,0.16666666666666696
529,560,1.0
529,1106,0.0
529,716,0.875
529,1037,0.0
529,651,0.0
529,1029,0.35
529,1087,0.0
560,248,0.7
560,293,0.33333333333333304
560,294,0.0
560,1106,0.0
560,716,0.875
560,1037,0.0
560,651,0.0
560,295,0.16666666666666696
560,1029,0.35
560,632,0.0
1029,317,0.11666666666666656
1029,318,0.0
1029,398,0.23333333333333342
1029,904,0.33249999999999996
1029,1037,0.0
1029,1106,0.0
1029,527,0.0
1029,1158,0.0
1037,219,0.0
1037,248,0.0
1037,293,0.0
1037,294,0.0
1037,483,0.0
1037,531,0.0
1037,651,0.0
1037,716,0.0
1037,1106,0.0
1106,248,0.0
1106,293,0.0
1106,294,0.0
1106,651,0.0
1106,716,0.0
1106,632,0.0
1106,295,0.0
716,248,0.6124999999999999
716,293,0.2916666666666664
716,294,0.0
716,295,0.1458333333333336
716,651,0.0
716,632,0.0
716,518,0.7000000000000001
248,294,0.0
248,651,0.0
248,295,0.11666666666666686
248,293,0.23333333333333311
248,518,0.5599999999999999
248,1087,0.0
651,293,0.0
651,294,0.0
651,632,0.0
651,1084,0.0
651,1129,0.0
294,293,0.0
294,632,0.0
294,1084,0.0
294,295,0.0
1087,42,0.0
1087,82,0.0
1087,256,0.0
1087,290,0.0
1087,295,0.0
1087,518,0.0
1087,537,0.0
1087,547,0.0
1087,713,0.0
1087,830,0.0
1087,831,0.0
1087,1039,0.0
1087,766,0.0
938,400,0.09523809523809533
938,473,0.571428571428571
938,607,0.2857142857142855
938,1066,0.571428571428571
938,1138,0.4472049689440991
938,1123,0.23280423280423237
1066,155,0.0
1066,297,0.0
1066,400,0.16666666666666696
1066,607,0.5
1066,1138,0.7826086956521741
1066,473,1.0
607,155,0.0
607,400,0.08333333333333348
607,473,0.5
607,1123,0.2037037037037035
607,1138,0.39130434782608703
607,1005,0.0
400,148,0.16666666666666696
400,155,0.0
400,297,0.0
400,1138,0.1304347826086959
400,1005,0.0
400,1123,0.06790123456790129
400,691,0.16666666666666696
400,519,0.06666666666666679
39,815,0.0
39,653,0.0
39,654,0.0
39,430,0.0
39,1102,0.0
39,441,0.0
39,454,0.0
39,40,0.0
39,1129,0.0
39,575,0.0
39,632,0.0
39,1084,0.0
39,219,0.0
39,483,0.0
39,493,0.0
39,531,0.0
815,40,0.0
815,219,0.0
815,430,0.0
815,441,0.0
815,454,0.0
815,483,0.0
815,531,0.0
815,575,0.0
815,632,0.0
815,653,0.0
815,654,0.0
815,1102,0.0
815,1129,0.0
815,1084,0.0
653,40,0.0
653,219,0.0
653,430,0.0
653,441,0.0
653,454,0.0
653,483,0.0
653,493,0.0
653,531,0.0
653,575,0.0
653,632,0.0
653,654,0.0
653,1102,0.0
653,1129,0.0
653,1084,0.0
654,40,0.0
654,219,0.16666666666666696
654,430,0.0
654,441,0.10000000000000017
654,454,0.013888888888888864
654,483,0.12037037037037054
654,493,0.12222222222222237
654,531,0.0
654,575,0.16666666666666696
654,632,0.0
654,1129,0.0
654,1102,0.0
654,1084,0.0
430,40,0.0
430,1102,0.0
430,441,0.0
430,575,0.0
430,454,0.0
430,1129,0.0
430,632,0.0
430,1084,0.0
1102,40,0.0
1102,441,0.0
1102,454,0.0
1102,575,0.0
1102,632,0.0
1102,1084,0.0
1102,1129,0.0
441,40,0.0
441,575,0.6
441,1084,0.0
441,632,0.0
441,454,0.04999999999999982
441,1129,0.0
454,40,0.0
454,219,0.08333333333333304
454,1129,0.0
454,632,0.0
454,483,0.06018518518518495
454,575,0.08333333333333304
454,531,0.0
454,493,0.06111111111111086
40,575,0.0
40,1129,0.0
1129,219,0.0
1129,483,0.0
1129,493,0.0
1129,531,0.0
1129,575,0.0
1129,632,0.0
575,1084,0.0
575,632,0.0
632,219,0.0
632,293,0.0
632,483,0.0
632,1084,0.0
1084,293,0.0
219,483,0.722222222222222
219,531,0.0
219,493,0.733333333333333
219,769,0.6
483,531,0.0
483,493,0.5296296296296292
483,769,0.4333333333333332
42,766,0.1346153846153845
42,518,0.2
42,737,0.14583333333333326
42,537,0.10833333333333325
42,295,0.04166666666666674
42,1039,0.17307692307692302
42,80,0.07500000000000001
42,1090,0.0
42,574,0.0
42,831,0.15104166666666674
42,290,0.0
766,80,0.1615384615384614
766,295,0.08974358974358983
766,518,0.4307692307692304
766,537,0.23333333333333295
766,574,0.0
766,737,0.31410256410256365
766,1039,0.37278106508875697
766,1090,0.0
518,295,0.13333333333333358
518,737,0.46666666666666645
518,537,0.34666666666666646
518,1039,0.5538461538461537
518,80,0.24000000000000005
518,1090,0.0
518,831,0.4833333333333336
737,80,0.17499999999999993
737,171,0.3499999999999998
737,172,0.2187499999999999
737,290,0.0
737,295,0.09722222222222235
737,537,0.2527777777777775
737,574,0.0
737,1090,0.0
737,1039,0.4038461538461535
737,1135,0.0
737,830,0.4935897435897433
737,831,0.3524305555555555
537,80,0.12999999999999992
537,82,0.433333333333333
537,171,0.2599999999999998
537,172,0.16249999999999987
537,256,0.2166666666666665
537,290,0.0
537,295,0.0722222222222223
537,1039,0.29999999999999966
537,831,0.2618055555555555
537,830,0.36666666666666636
537,1090,0.0
537,574,0.0
537,547,0.0722222222222223
537,713,0.433333333333333
295,256,0.08333333333333348
295,290,0.0
295,1039,0.11538461538461554
295,831,0.10069444444444467
295,293,0.05555555555555561
295,547,0.027777777777777877
1039,82,0.6923076923076921
1039,256,0.34615384615384603
1039,290,0.0
1039,547,0.11538461538461554
1039,713,0.6923076923076921
1039,830,0.585798816568047
1039,831,0.41826923076923084
1039,80,0.20769230769230765
80,1090,0.0
80,574,0.0
80,1135,0.0
80,172,0.11250000000000002
80,171,0.18000000000000002
80,1104,0.0
80,1116,0.0
80,81,0.30000000000000004
80,656,0.06
80,830,0.25384615384615383
1090,81,0.0
1090,171,0.0
1090,172,0.0
1090,574,0.0
1090,656,0.0
1090,1135,0.0
1090,1104,0.0
1090,1116,0.0
574,81,0.0
574,171,0.0
574,172,0.0
574,1135,0.0
574,1104,0.0
574,1116,0.0
574,656,0.0
574,830,0.0
831,82,0.604166666666667
831,256,0.3020833333333335
831,290,0.0
831,547,0.10069444444444467
831,713,0.604166666666667
831,830,0.5112179487179489
43,65,1.0
43,929,0.35
43,595,0.210526315789474
43,243,1.0
43,845,0.19999999999999996
43,875,0.384615384615385
43,1092,0.0
43,636,0.28571428571428603
43,805,0.0
43,375,0.33333333333333304
43,70,0.0
43,1010,0.38888888888888895
43,657,0.0
43,1040,0.0
43,556,0.880952380952381
43,1019,0.2875
43,249,0.1875
65,636,0.28571428571428603
65,243,1.0
65,875,0.384615384615385
65,1092,0.0
65,70,0.0
65,929,0.35
65,657,0.0
65,1040,0.0
65,595,0.210526315789474
65,805,0.0
65,845,0.19999999999999996
65,625,1.0
65,624,0.5
65,375,0.33333333333333304
65,1010,0.38888888888888895
65,78,0.30000000000000004
65,637,0.0
65,556,0.880952380952381
929,70,0.0
929,243,0.35
929,249,0.06562499999999999
929,375,0.11666666666666656
929,556,0.30833333333333335
929,595,0.0736842105263159
929,636,0.1000000000000001
929,657,0.0
929,834,0.23333333333333342
929,845,0.06999999999999998
929,875,0.13461538461538475
929,1010,0.13611111111111113
929,1092,0.0
929,805,0.0
929,1040,0.0
595,70,0.0
595,78,0.0631578947368422
595,190,0.0
595,208,0.12145748987854271
595,243,0.210526315789474
595,375,0.07017543859649128
595,521,0.18373205741626827
595,556,0.18546365914786997
595,805,0.0
595,1092,0.0
595,845,0.04210526315789479
595,657,0.0
595,636,0.06015037593984978
595,1040,0.0
595,875,0.08097165991902855
595,1019,0.060526315789473775
595,637,0.0
243,70,0.0
243,78,0.30000000000000004
243,636,0.28571428571428603
243,1092,0.0
243,657,0.0
243,1040,0.0
243,875,0.384615384615385
243,805,0.0
243,624,0.5
243,625,1.0
243,637,0.0
243,845,0.19999999999999996
243,375,0.33333333333333304
243,1010,0.38888888888888895
243,185,1.0
845,70,0.0
845,190,0.0
845,208,0.11538461538461538
845,249,0.03749999999999999
845,375,0.0666666666666666
845,521,0.17454545454545456
845,556,0.17619047619047618
845,636,0.0571428571428572
845,657,0.0
845,805,0.0
845,1019,0.05749999999999998
845,1092,0.0
845,1010,0.07777777777777778
845,875,0.07692307692307698
875,70,0.0
875,556,0.33882783882783923
875,624,0.1923076923076925
875,625,0.384615384615385
875,636,0.10989010989011012
875,657,0.0
875,805,0.0
875,1092,0.0
875,1010,0.14957264957264976
875,1040,0.0
875,375,0.12820512820512822
1092,70,0.0
1092,78,0.0
1092,375,0.0
1092,624,0.0
1092,625,0.0
1092,636,0.0
1092,637,0.0
1092,657,0.0
1092,805,0.0
1092,1019,0.0
1092,1040,0.0
1092,185,0.0
1092,1010,0.0
636,70,0.0
636,78,0.08571428571428583
636,624,0.14285714285714302
636,625,0.28571428571428603
636,657,0.0
636,1040,0.0
636,805,0.0
636,637,0.0
636,375,0.09523809523809526
636,1010,0.11111111111111126
805,70,0.0
805,78,0.0
805,185,0.0
805,190,0.0
805,208,0.0
805,375,0.0
805,521,0.0
805,637,0.0
805,657,0.0
805,1040,0.0
805,1019,0.0
375,70,0.0
375,190,0.0
375,208,0.19230769230769215
375,1019,0.09583333333333324
375,521,0.29090909090909073
375,556,0.29365079365079344
375,657,0.0
70,1040,0.0
70,657,0.0
70,624,0.0
70,625,0.0
70,78,0.0
70,637,0.0
70,46,0.0
1010,249,0.07291666666666669
1010,556,0.34259259259259267
1010,557,0.38888888888888895
1010,834,0.2592592592592594
1010,1033,0.38888888888888895
1010,1094,0.09722222222222224
657,46,0.0
657,78,0.0
657,185,0.0
657,624,0.0
