source,target,weight
788.0,156.0,0.6
788.0,176.0,0.6
788.0,676.0,0.11999999999999997
788.0,684.0,0.0
788.0,692.0,0.0
788.0,768.0,0.0
788.0,784.0,0.3
788.0,786.0,0.15
788.0,2013.0,0.26999999999999996
788.0,2185.0,0.6
788.0,1422.0,0.6
788.0,856.0,0.0
788.0,858.0,0.0
788.0,1793.0,0.6
788.0,2447.0,0.0
788.0,990.0,0.0
788.0,2673.0,0.3400000000000002
788.0,102.0,0.6
788.0,2069.0,0.0
676.0,156.0,0.19999999999999996
676.0,176.0,0.19999999999999996
676.0,768.0,0.0
676.0,786.0,0.04999999999999999
676.0,2013.0,0.08999999999999997
676.0,2447.0,0.0
676.0,856.0,0.0
676.0,990.0,0.0
676.0,1793.0,0.19999999999999996
676.0,2185.0,0.19999999999999996
676.0,858.0,0.0
676.0,692.0,0.0
676.0,1422.0,0.19999999999999996
676.0,694.0,0.0
676.0,758.0,0.0
676.0,832.0,0.09999999999999998
676.0,2069.0,0.0
676.0,2673.0,0.11333333333333337
102.0,784.0,0.5
102.0,684.0,0.0
102.0,1422.0,1.0
102.0,714.0,0.0
102.0,2685.0,0.833333333333333
102.0,2185.0,1.0
102.0,1477.0,1.0
102.0,686.0,0.0
102.0,1650.0,0.0
102.0,2013.0,0.44999999999999996
102.0,1779.0,0.8125
102.0,2337.0,0.025000000000000022
102.0,1749.0,0.5
102.0,114.0,1.0
102.0,1457.0,0.0
1422.0,684.0,0.0
1422.0,692.0,0.0
1422.0,714.0,0.0
1422.0,784.0,0.5
1422.0,858.0,0.0
1422.0,960.0,1.0
1422.0,2185.0,1.0
1422.0,2013.0,0.44999999999999996
1422.0,1779.0,0.8125
1422.0,1477.0,1.0
1422.0,2337.0,0.025000000000000022
1422.0,2685.0,0.833333333333333
2013.0,176.0,0.44999999999999996
2013.0,684.0,0.0
2013.0,692.0,0.0
2013.0,768.0,0.0
2013.0,784.0,0.22499999999999998
2013.0,786.0,0.11249999999999999
2013.0,856.0,0.0
2013.0,858.0,0.0
2013.0,1779.0,0.365625
2013.0,1793.0,0.44999999999999996
2013.0,2185.0,0.44999999999999996
2013.0,2673.0,0.2550000000000001
2013.0,2069.0,0.0
686.0,132.0,0.0
686.0,642.0,0.0
686.0,714.0,0.0
686.0,1688.0,0.0
686.0,2685.0,0.0
686.0,732.0,0.0
686.0,2021.0,0.0
686.0,1252.0,0.0
686.0,1650.0,0.0
686.0,734.0,0.0
686.0,736.0,0.0
686.0,1921.0,0.0
686.0,1690.0,0.0
526.0,88.0,0.55
526.0,466.0,0.55
526.0,2437.0,0.08461538461538469
526.0,2745.0,0.36184210526315774
526.0,2823.0,0.0
526.0,948.0,0.0
1630.0,134.0,0.5
1630.0,140.0,0.5
1630.0,170.0,0.0
1630.0,180.0,0.5
1630.0,192.0,0.0
1630.0,218.0,0.15000000000000002
1630.0,462.0,0.5
1630.0,632.0,0.5
1630.0,1487.0,0.5
1630.0,1525.0,0.105263157894737
1630.0,2827.0,0.0
1630.0,1662.0,0.0
1630.0,1702.0,0.0
1630.0,1660.0,0.14285714285714302
1630.0,2941.0,0.0
1630.0,2433.0,0.1923076923076925
1630.0,2127.0,0.0
1630.0,2569.0,0.175
1630.0,2517.0,0.22058823529411747
1630.0,2333.0,0.09999999999999998
1630.0,1632.0,0.5
1632.0,134.0,1.0
1632.0,140.0,1.0
1632.0,170.0,0.0
1632.0,180.0,1.0
1632.0,192.0,0.0
1632.0,218.0,0.30000000000000004
1632.0,462.0,1.0
1632.0,632.0,1.0
1632.0,1487.0,1.0
1632.0,1525.0,0.210526315789474
1632.0,2827.0,0.0
1632.0,1662.0,0.0
1632.0,1702.0,0.0
1632.0,1660.0,0.28571428571428603
1632.0,2941.0,0.0
1632.0,2433.0,0.384615384615385
1632.0,2127.0,0.0
1632.0,2569.0,0.35
1632.0,2517.0,0.44117647058823495
1632.0,2333.0,0.19999999999999996
1688.0,132.0,0.0
1688.0,222.0,0.0
1688.0,224.0,0.0
1688.0,424.0,0.0
1688.0,426.0,0.0
1688.0,642.0,0.0
1688.0,726.0,0.0
1688.0,732.0,0.0
1688.0,734.0,0.0
1688.0,736.0,0.0
1688.0,1252.0,0.0
1688.0,1332.0,0.0
1688.0,1459.0,0.0
1688.0,2021.0,0.0
1688.0,1921.0,0.0
1688.0,2937.0,0.0
1688.0,2825.0,0.0
1688.0,2225.0,0.0
1688.0,2931.0,0.0
1688.0,2965.0,0.0
88.0,466.0,1.0
88.0,948.0,0.0
88.0,1935.0,0.22727272727272696
88.0,1030.0,0.666666666666667
88.0,2437.0,0.15384615384615397
88.0,2823.0,0.0
466.0,250.0,1.0
466.0,270.0,1.0
466.0,1030.0,0.666666666666667
466.0,2437.0,0.15384615384615397
466.0,948.0,0.0
466.0,2345.0,0.4375
466.0,954.0,1.0
466.0,2823.0,0.0
466.0,2411.0,0.19999999999999996
466.0,1945.0,0.777777777777778
948.0,862.0,0.0
948.0,2411.0,0.0
948.0,1030.0,0.0
948.0,1935.0,0.0
948.0,2345.0,0.0
948.0,1471.0,0.0
948.0,954.0,0.0
948.0,2129.0,0.0
948.0,842.0,0.0
948.0,2437.0,0.0
1935.0,330.0,0.22727272727272696
1935.0,842.0,0.0
1935.0,1861.0,0.13257575757575732
1935.0,1547.0,0.0
714.0,114.0,0.0
714.0,684.0,0.0
714.0,2685.0,0.0
714.0,1650.0,0.0
714.0,784.0,0.0
714.0,1477.0,0.0
714.0,2925.0,0.0
714.0,1749.0,0.0
714.0,732.0,0.0
714.0,1457.0,0.0
714.0,1654.0,0.0
714.0,734.0,0.0
714.0,1461.0,0.0
714.0,1652.0,0.0
714.0,2337.0,0.0
784.0,114.0,0.5
784.0,684.0,0.0
784.0,1477.0,0.5
784.0,2185.0,0.5
784.0,1779.0,0.40625
784.0,2337.0,0.012500000000000011
784.0,1749.0,0.25
784.0,2685.0,0.4166666666666665
784.0,1457.0,0.0
784.0,960.0,0.5
784.0,1650.0,0.0
784.0,1654.0,0.25
684.0,114.0,0.0
684.0,588.0,0.0
684.0,2185.0,0.0
684.0,1477.0,0.0
684.0,1779.0,0.0
684.0,2337.0,0.0
684.0,1749.0,0.0
684.0,960.0,0.0
684.0,1457.0,0.0
684.0,2685.0,0.0
684.0,1650.0,0.0
684.0,1654.0,0.0
684.0,1278.0,0.0
2685.0,114.0,0.833333333333333
2685.0,732.0,0.27777777777777746
2685.0,734.0,0.0
2685.0,1028.0,0.4999999999999998
2685.0,1457.0,0.0
2685.0,1461.0,0.833333333333333
2685.0,1477.0,0.833333333333333
2685.0,1650.0,0.0
2685.0,1652.0,0.0
2685.0,1654.0,0.4166666666666665
2685.0,1690.0,0.0
2685.0,1749.0,0.4166666666666665
2685.0,2337.0,0.020833333333333346
2685.0,2487.0,0.37037037037036985
2685.0,2925.0,0.0
2185.0,176.0,1.0
2185.0,692.0,0.0
2185.0,858.0,0.0
2185.0,960.0,1.0
2185.0,1477.0,1.0
2185.0,1779.0,0.8125
2185.0,1793.0,1.0
2185.0,2337.0,0.025000000000000022
2185.0,2673.0,0.566666666666667
96.0,2833.0,0.07692307692307698
96.0,454.0,1.0
96.0,1364.0,0.8
96.0,674.0,0.09090909090909105
96.0,716.0,0.0
96.0,1016.0,0.0
96.0,706.0,0.0
96.0,538.0,0.11111111111111105
96.0,2581.0,0.714285714285714
96.0,152.0,1.0
96.0,2655.0,0.0
96.0,2691.0,0.882352941176471
96.0,588.0,1.0
96.0,1278.0,0.0
96.0,1048.0,0.666666666666667
96.0,918.0,0.666666666666667
96.0,752.0,0.5
96.0,930.0,0.16666666666666696
96.0,186.0,0.583333333333333
96.0,2967.0,0.0
96.0,104.0,0.0
96.0,960.0,1.0
96.0,3005.0,0.0
96.0,1562.0,0.625
96.0,1008.0,0.0
96.0,1336.0,1.0
96.0,2337.0,0.025000000000000022
96.0,2923.0,0.0
96.0,2407.0,0.708333333333333
96.0,2521.0,0.0
2833.0,152.0,0.07692307692307698
2833.0,186.0,0.044871794871794886
2833.0,454.0,0.07692307692307698
2833.0,538.0,0.00854700854700855
2833.0,588.0,0.07692307692307698
2833.0,674.0,0.0069930069930070095
2833.0,706.0,0.0
2833.0,716.0,0.0
2833.0,752.0,0.03846153846153849
2833.0,918.0,0.05128205128205134
2833.0,930.0,0.012820512820512853
2833.0,1016.0,0.0
2833.0,1048.0,0.05128205128205134
2833.0,1278.0,0.0
2833.0,1364.0,0.06153846153846159
2833.0,1562.0,0.048076923076923114
2833.0,2407.0,0.05448717948717951
2833.0,2521.0,0.0
2833.0,2581.0,0.054945054945054965
2833.0,2655.0,0.0
2833.0,2691.0,0.06787330316742089
2833.0,2967.0,0.0
2833.0,1336.0,0.07692307692307698
2833.0,3005.0,0.0
2833.0,104.0,0.0
2833.0,960.0,0.07692307692307698
2833.0,204.0,0.03365384615384618
454.0,104.0,0.0
454.0,114.0,1.0
454.0,152.0,1.0
454.0,588.0,1.0
454.0,1278.0,0.0
454.0,1016.0,0.0
454.0,716.0,0.0
454.0,706.0,0.0
454.0,1364.0,0.8
454.0,2655.0,0.0
454.0,930.0,0.16666666666666696
454.0,960.0,1.0
454.0,2581.0,0.714285714285714
454.0,674.0,0.09090909090909105
454.0,1048.0,0.666666666666667
454.0,2337.0,0.025000000000000022
454.0,538.0,0.11111111111111105
454.0,752.0,0.5
454.0,2691.0,0.882352941176471
454.0,1008.0,0.0
454.0,1457.0,0.0
454.0,918.0,0.666666666666667
454.0,3005.0,0.0
454.0,1749.0,0.5
454.0,1010.0,0.5
454.0,2923.0,0.0
1364.0,104.0,0.0
1364.0,106.0,0.2
1364.0,152.0,0.8
1364.0,186.0,0.46666666666666645
1364.0,444.0,0.5599999999999999
1364.0,538.0,0.08888888888888885
1364.0,588.0,0.8
1364.0,674.0,0.07272727272727285
1364.0,706.0,0.0
1364.0,716.0,0.0
1364.0,752.0,0.4
1364.0,918.0,0.5333333333333335
1364.0,930.0,0.13333333333333358
1364.0,1008.0,0.0
1364.0,1010.0,0.4
1364.0,1016.0,0.0
1364.0,1278.0,0.0
1364.0,2581.0,0.5714285714285712
1364.0,2407.0,0.5666666666666664
1364.0,2691.0,0.7058823529411768
1364.0,2655.0,0.0
1364.0,2521.0,0.0
1364.0,1521.0,0.48
1364.0,1048.0,0.5333333333333335
674.0,152.0,0.09090909090909105
674.0,186.0,0.05303030303030309
674.0,204.0,0.039772727272727335
674.0,444.0,0.06363636363636373
674.0,538.0,0.01010101010101011
674.0,2581.0,0.06493506493506501
674.0,918.0,0.060606060606060726
674.0,2691.0,0.08021390374331568
674.0,752.0,0.045454545454545525
674.0,1016.0,0.0
674.0,2521.0,0.0
674.0,716.0,0.0
674.0,2967.0,0.0
674.0,1562.0,0.056818181818181906
674.0,1048.0,0.060606060606060726
674.0,706.0,0.0
674.0,2407.0,0.06439393939393946
674.0,1336.0,0.09090909090909105
674.0,2655.0,0.0
674.0,2025.0,0.0743801652892563
674.0,2029.0,0.05909090909090919
674.0,588.0,0.09090909090909105
674.0,1278.0,0.0
674.0,1527.0,0.056818181818181906
716.0,152.0,0.0
716.0,186.0,0.0
716.0,538.0,0.0
716.0,588.0,0.0
716.0,602.0,0.0
716.0,618.0,0.0
716.0,706.0,0.0
716.0,2655.0,0.0
716.0,1048.0,0.0
716.0,3005.0,0.0
716.0,2691.0,0.0
716.0,1278.0,0.0
716.0,2923.0,0.0
716.0,918.0,0.0
716.0,1322.0,0.0
716.0,960.0,0.0
716.0,2919.0,0.0
716.0,750.0,0.0
716.0,2967.0,0.0
716.0,1016.0,0.0
716.0,1178.0,0.0
716.0,2337.0,0.0
716.0,1336.0,0.0
716.0,1562.0,0.0
716.0,940.0,0.0
716.0,2581.0,0.0
716.0,2981.0,0.0
1016.0,104.0,0.0
1016.0,106.0,0.0
1016.0,114.0,0.0
1016.0,538.0,0.0
1016.0,588.0,0.0
1016.0,706.0,0.0
1016.0,752.0,0.0
1016.0,930.0,0.0
1016.0,960.0,0.0
1016.0,1008.0,0.0
1016.0,1010.0,0.0
1016.0,2581.0,0.0
1016.0,1278.0,0.0
1016.0,1457.0,0.0
1016.0,2655.0,0.0
1016.0,1521.0,0.0
1016.0,2337.0,0.0
1016.0,2407.0,0.0
1016.0,1749.0,0.0
1016.0,152.0,0.0
1016.0,1410.0,0.0
706.0,152.0,0.0
706.0,538.0,0.0
706.0,588.0,0.0
706.0,602.0,0.0
706.0,618.0,0.0
706.0,2655.0,0.0
706.0,1048.0,0.0
706.0,3005.0,0.0
706.0,1278.0,0.0
706.0,960.0,0.0
706.0,2923.0,0.0
706.0,2919.0,0.0
706.0,2691.0,0.0
706.0,1322.0,0.0
706.0,750.0,0.0
706.0,918.0,0.0
706.0,2337.0,0.0
706.0,1178.0,0.0
706.0,1779.0,0.0
706.0,2967.0,0.0
706.0,940.0,0.0
706.0,930.0,0.0
706.0,2581.0,0.0
706.0,2981.0,0.0
538.0,152.0,0.11111111111111105
538.0,186.0,0.06481481481481474
538.0,204.0,0.048611111111111084
538.0,918.0,0.07407407407407407
538.0,2691.0,0.09803921568627451
538.0,2967.0,0.0
538.0,1562.0,0.0694444444444444
538.0,1336.0,0.11111111111111105
538.0,1048.0,0.07407407407407407
538.0,2029.0,0.07222222222222219
538.0,2025.0,0.09090909090909084
538.0,3007.0,0.0
538.0,2581.0,0.07936507936507929
538.0,2655.0,0.0
538.0,752.0,0.055555555555555525
538.0,2521.0,0.0
538.0,1000.0,0.0925925925925925
538.0,2163.0,0.07638888888888884
538.0,1322.0,0.05128205128205131
538.0,1666.0,0.0
538.0,2407.0,0.07870370370370362
2581.0,104.0,0.0
2581.0,106.0,0.1785714285714285
2581.0,444.0,0.4999999999999997
2581.0,588.0,0.714285714285714
2581.0,752.0,0.357142857142857
2581.0,930.0,0.11904761904761921
2581.0,1008.0,0.0
2581.0,1010.0,0.357142857142857
2581.0,1278.0,0.0
2581.0,1521.0,0.4285714285714284
2581.0,1527.0,0.44642857142857123
2581.0,1855.0,0.19841269841269848
2581.0,2407.0,0.5059523809523805
2581.0,2521.0,0.0
2581.0,1410.0,0.4285714285714284
2581.0,918.0,0.47619047619047616
2581.0,186.0,0.4166666666666663
2581.0,2691.0,0.6302521008403361
152.0,2691.0,0.882352941176471
152.0,918.0,0.666666666666667
152.0,1048.0,0.666666666666667
152.0,2967.0,0.0
152.0,1336.0,1.0
152.0,1562.0,0.625
152.0,2655.0,0.0
152.0,1322.0,0.461538461538462
152.0,3005.0,0.0
152.0,186.0,0.583333333333333
152.0,750.0,0.0
152.0,2923.0,0.0
152.0,1178.0,0.5
152.0,602.0,0.75
152.0,618.0,1.0
152.0,2025.0,0.818181818181818
152.0,2029.0,0.65
152.0,2919.0,0.0
152.0,1666.0,0.0
152.0,588.0,1.0
152.0,1278.0,0.0
152.0,940.0,0.0
152.0,2981.0,0.0
2655.0,172.0,0.0
2655.0,588.0,0.0
2655.0,602.0,0.0
2655.0,618.0,0.0
2655.0,750.0,0.0
2655.0,918.0,0.0
2655.0,940.0,0.0
2655.0,960.0,0.0
2655.0,1048.0,0.0
2655.0,1178.0,0.0
2655.0,1278.0,0.0
2655.0,1322.0,0.0
2655.0,1779.0,0.0
2655.0,2337.0,0.0
2655.0,3005.0,0.0
2655.0,2923.0,0.0
2655.0,2919.0,0.0
2655.0,2691.0,0.0
2655.0,2981.0,0.0
2655.0,2967.0,0.0
2691.0,186.0,0.5147058823529411
2691.0,204.0,0.38602941176470607
2691.0,602.0,0.6617647058823533
2691.0,618.0,0.882352941176471
2691.0,750.0,0.0
2691.0,918.0,0.5882352941176476
2691.0,940.0,0.0
2691.0,1048.0,0.5882352941176476
2691.0,1178.0,0.4411764705882355
2691.0,1322.0,0.4072398190045255
2691.0,1336.0,0.882352941176471
2691.0,1562.0,0.5514705882352944
2691.0,1666.0,0.0
2691.0,2025.0,0.7219251336898398
2691.0,2029.0,0.5735294117647062
2691.0,2967.0,0.0
2691.0,3005.0,0.0
2691.0,3007.0,0.0
2691.0,2923.0,0.0
2691.0,2919.0,0.0
2691.0,1394.0,0.3781512605042023
588.0,104.0,0.0
588.0,114.0,1.0
588.0,1278.0,0.0
588.0,960.0,1.0
588.0,2337.0,0.025000000000000022
588.0,930.0,0.16666666666666696
588.0,1457.0,0.0
588.0,1749.0,0.5
588.0,1477.0,1.0
588.0,1779.0,0.8125
588.0,1048.0,0.666666666666667
588.0,3005.0,0.0
588.0,1654.0,0.5
588.0,2923.0,0.0
588.0,1008.0,0.0
588.0,2919.0,0.0
588.0,752.0,0.5
1278.0,104.0,0.0
1278.0,114.0,0.0
1278.0,752.0,0.0
1278.0,930.0,0.0
1278.0,960.0,0.0
1278.0,1008.0,0.0
1278.0,1048.0,0.0
1278.0,2337.0,0.0
1278.0,1457.0,0.0
1278.0,1749.0,0.0
1278.0,1477.0,0.0
1278.0,1779.0,0.0
1278.0,3005.0,0.0
1278.0,1654.0,0.0
1278.0,2923.0,0.0
1278.0,2919.0,0.0
1048.0,172.0,0.0
1048.0,186.0,0.38888888888888884
1048.0,602.0,0.5000000000000002
1048.0,618.0,0.666666666666667
1048.0,700.0,0.11111111111111135
1048.0,750.0,0.0
1048.0,918.0,0.44444444444444486
1048.0,940.0,0.0
1048.0,960.0,0.666666666666667
1048.0,3005.0,0.0
1048.0,1322.0,0.30769230769230815
1048.0,2923.0,0.0
1048.0,2967.0,0.0
1048.0,2919.0,0.0
1048.0,1178.0,0.3333333333333335
1048.0,1336.0,0.666666666666667
1048.0,1562.0,0.41666666666666685
1048.0,2981.0,0.0
1048.0,2035.0,0.4722222222222222
918.0,186.0,0.38888888888888884
918.0,204.0,0.2916666666666668
918.0,602.0,0.5000000000000002
918.0,618.0,0.666666666666667
918.0,750.0,0.0
918.0,2967.0,0.0
918.0,1562.0,0.41666666666666685
918.0,1336.0,0.666666666666667
918.0,2029.0,0.4333333333333335
918.0,2025.0,0.5454545454545456
918.0,3007.0,0.0
918.0,1322.0,0.30769230769230815
918.0,1666.0,0.0
918.0,3005.0,0.0
918.0,1392.0,0.17857142857142877
918.0,1394.0,0.28571428571428614
918.0,1178.0,0.3333333333333335
918.0,1000.0,0.5555555555555556
918.0,2923.0,0.0
918.0,2163.0,0.45833333333333354
752.0,100.0,0.0
752.0,104.0,0.0
752.0,106.0,0.125
752.0,444.0,0.35
752.0,2407.0,0.3541666666666665
752.0,1008.0,0.0
752.0,2521.0,0.0
752.0,1010.0,0.25
752.0,930.0,0.08333333333333348
752.0,1521.0,0.3
752.0,1410.0,0.3
752.0,1527.0,0.3125
752.0,186.0,0.2916666666666665
752.0,1692.0,0.0
752.0,204.0,0.21875
752.0,1855.0,0.138888888888889
752.0,2097.0,0.07065217391304351
930.0,104.0,0.0
930.0,106.0,0.04166666666666674
930.0,114.0,0.16666666666666696
930.0,124.0,0.0
930.0,828.0,0.0
930.0,1008.0,0.0
930.0,1010.0,0.08333333333333348
930.0,1457.0,0.0
930.0,1749.0,0.08333333333333348
930.0,1654.0,0.08333333333333348
930.0,2337.0,0.004166666666666678
930.0,2487.0,0.07407407407407413
930.0,960.0,0.16666666666666696
930.0,1521.0,0.10000000000000017
930.0,1477.0,0.16666666666666696
930.0,2961.0,0.0
930.0,1028.0,0.10000000000000017
930.0,1410.0,0.10000000000000017
930.0,1006.0,0.0
930.0,1461.0,0.16666666666666696
930.0,1692.0,0.0
186.0,1562.0,0.36458333333333315
186.0,2029.0,0.3791666666666665
186.0,2025.0,0.4772727272727269
186.0,2967.0,0.0
186.0,3007.0,0.0
186.0,1336.0,0.583333333333333
186.0,204.0,0.2552083333333332
186.0,1000.0,0.4861111111111107
186.0,2163.0,0.40104166666666646
186.0,730.0,0.0
186.0,728.0,0.0
186.0,1666.0,0.0
186.0,1392.0,0.15625
186.0,1394.0,0.25000000000000017
186.0,1176.0,0.36111111111111094
186.0,662.0,0.2916666666666665
186.0,2521.0,0.0
186.0,1658.0,0.0
186.0,212.0,0.583333333333333
186.0,1304.0,0.0
186.0,1527.0,0.36458333333333315
2967.0,168.0,0.0
2967.0,204.0,0.0
2967.0,470.0,0.0
2967.0,602.0,0.0
2967.0,618.0,0.0
2967.0,728.0,0.0
2967.0,730.0,0.0
2967.0,744.0,0.0
2967.0,750.0,0.0
2967.0,1000.0,0.0
2967.0,1176.0,0.0
2967.0,1178.0,0.0
2967.0,1322.0,0.0
2967.0,1336.0,0.0
2967.0,1392.0,0.0
2967.0,1394.0,0.0
2967.0,1562.0,0.0
2967.0,1658.0,0.0
2967.0,1666.0,0.0
2967.0,2025.0,0.0
2967.0,2029.0,0.0
2967.0,2163.0,0.0
2967.0,2923.0,0.0
2967.0,3007.0,0.0
2967.0,3005.0,0.0
104.0,1008.0,0.0
104.0,1010.0,0.0
104.0,1457.0,0.0
104.0,114.0,0.0
104.0,1654.0,0.0
104.0,1749.0,0.0
104.0,2487.0,0.0
104.0,828.0,0.0
104.0,124.0,0.0
104.0,2337.0,0.0
104.0,1028.0,0.0
104.0,2961.0,0.0
104.0,1477.0,0.0
104.0,1006.0,0.0
104.0,960.0,0.0
104.0,1521.0,0.0
104.0,106.0,0.0
104.0,1410.0,0.0
104.0,1461.0,0.0
104.0,1692.0,0.0
104.0,2167.0,0.0
104.0,2925.0,0.0
960.0,114.0,1.0
960.0,602.0,0.75
960.0,618.0,1.0
960.0,2337.0,0.025000000000000022
960.0,1779.0,0.8125
960.0,1457.0,0.0
960.0,1477.0,1.0
960.0,1749.0,0.5
960.0,3005.0,0.0
960.0,2919.0,0.0
960.0,2923.0,0.0
960.0,1654.0,0.5
3005.0,172.0,0.0
3005.0,602.0,0.0
3005.0,618.0,0.0
3005.0,700.0,0.0
3005.0,750.0,0.0
3005.0,890.0,0.0
3005.0,940.0,0.0
3005.0,1178.0,0.0
3005.0,1322.0,0.0
3005.0,1779.0,0.0
3005.0,1869.0,0.0
3005.0,1897.0,0.0
3005.0,1899.0,0.0
3005.0,2035.0,0.0
3005.0,2337.0,0.0
3005.0,2919.0,0.0
3005.0,2923.0,0.0
3005.0,2981.0,0.0
3005.0,150.0,0.0
1562.0,168.0,0.0
1562.0,190.0,0.25
1562.0,204.0,0.2734375
1562.0,470.0,0.12499999999999997
1562.0,662.0,0.3125
1562.0,728.0,0.0
1562.0,730.0,0.0
1562.0,744.0,0.3125
1562.0,750.0,0.0
1562.0,1000.0,0.5208333333333331
1562.0,1176.0,0.3869047619047619
1562.0,1322.0,0.28846153846153877
1562.0,1336.0,0.625
1562.0,1392.0,0.16741071428571438
1562.0,1394.0,0.2678571428571431
1562.0,2029.0,0.40625
1562.0,2025.0,0.5113636363636362
1562.0,3007.0,0.0
1562.0,1666.0,0.0
1562.0,1658.0,0.0
1562.0,2163.0,0.4296875
1562.0,2993.0,0.0
1008.0,106.0,0.0
1008.0,114.0,0.0
1008.0,120.0,0.0
1008.0,122.0,0.0
1008.0,124.0,0.0
1008.0,664.0,0.0
1008.0,828.0,0.0
1008.0,1006.0,0.0
1008.0,1010.0,0.0
1008.0,1521.0,0.0
1008.0,1410.0,0.0
1008.0,1692.0,0.0
1008.0,2487.0,0.0
1008.0,2961.0,0.0
1008.0,1654.0,0.0
1008.0,1028.0,0.0
1008.0,1457.0,0.0
1008.0,2155.0,0.0
1008.0,1749.0,0.0
1008.0,2167.0,0.0
1008.0,2321.0,0.0
1008.0,2407.0,0.0
1336.0,168.0,0.0
1336.0,190.0,0.4
1336.0,204.0,0.4375
1336.0,470.0,0.19999999999999996
1336.0,602.0,0.75
1336.0,618.0,1.0
1336.0,662.0,0.5
1336.0,728.0,0.0
1336.0,730.0,0.0
1336.0,744.0,0.5
1336.0,746.0,0.6
1336.0,750.0,0.0
1336.0,1000.0,0.833333333333333
1336.0,1176.0,0.6190476190476191
1336.0,1178.0,0.5
1336.0,1322.0,0.461538461538462
1336.0,2029.0,0.65
1336.0,2025.0,0.818181818181818
1336.0,1666.0,0.0
1336.0,3007.0,0.0
1336.0,1394.0,0.42857142857142905
1336.0,1392.0,0.267857142857143
1336.0,1658.0,0.0
1336.0,2993.0,0.0
1336.0,2139.0,0.642857142857143
1336.0,2163.0,0.6875
2337.0,114.0,0.025000000000000022
2337.0,1457.0,0.0
2337.0,1477.0,0.025000000000000022
2337.0,1654.0,0.012500000000000011
2337.0,1749.0,0.012500000000000011
2337.0,1779.0,0.020312500000000018
2337.0,1650.0,0.0
2337.0,2487.0,0.01111111111111111
2923.0,172.0,0.0
2923.0,602.0,0.0
2923.0,618.0,0.0
2923.0,700.0,0.0
2923.0,750.0,0.0
2923.0,890.0,0.0
2923.0,940.0,0.0
2923.0,1178.0,0.0
2923.0,1322.0,0.0
2923.0,1779.0,0.0
2923.0,1869.0,0.0
2923.0,1897.0,0.0
2923.0,1899.0,0.0
2923.0,2035.0,0.0
2923.0,2919.0,0.0
2923.0,2981.0,0.0
2923.0,150.0,0.0
2923.0,1907.0,0.0
786.0,156.0,0.25
786.0,176.0,0.25
786.0,694.0,0.0
786.0,758.0,0.0
786.0,768.0,0.0
786.0,2447.0,0.0
786.0,990.0,0.0
786.0,856.0,0.0
786.0,832.0,0.125
786.0,1793.0,0.25
786.0,1967.0,0.0694444444444445
786.0,1969.0,0.10576923076923075
786.0,2829.0,0.07692307692307701
786.0,2061.0,0.1785714285714285
786.0,2069.0,0.0
768.0,156.0,0.0
768.0,176.0,0.0
768.0,178.0,0.0
768.0,692.0,0.0
768.0,694.0,0.0
768.0,758.0,0.0
768.0,856.0,0.0
768.0,990.0,0.0
768.0,2447.0,0.0
768.0,1793.0,0.0
768.0,832.0,0.0
768.0,2069.0,0.0
768.0,858.0,0.0
768.0,2673.0,0.0
768.0,2829.0,0.0
2447.0,156.0,0.0
2447.0,598.0,0.0
2447.0,614.0,0.0
2447.0,758.0,0.0
2447.0,832.0,0.0
2447.0,856.0,0.0
2447.0,990.0,0.0
2447.0,1967.0,0.0
2447.0,1969.0,0.0
2447.0,2061.0,0.0
2447.0,2829.0,0.0
100.0,1855.0,0.0
100.0,444.0,0.0
100.0,2765.0,0.0
100.0,2763.0,0.0
100.0,1527.0,0.0
100.0,2097.0,0.0
100.0,1939.0,0.0
100.0,2407.0,0.0
100.0,3053.0,0.0
100.0,2521.0,0.0
100.0,1519.0,0.0
100.0,2899.0,0.0
100.0,1304.0,0.0
100.0,464.0,0.0
100.0,2861.0,0.0
100.0,106.0,0.0
100.0,2887.0,0.0
100.0,118.0,0.0
1855.0,444.0,0.1944444444444446
1855.0,900.0,0.09259259259259259
1855.0,1304.0,0.0
1855.0,1519.0,0.03472222222222225
1855.0,1527.0,0.17361111111111127
1855.0,2097.0,0.039251207729468655
1855.0,2765.0,0.13440860215053763
1855.0,2763.0,0.08487654320987674
1855.0,1939.0,0.07716049382716063
1855.0,2521.0,0.0
1855.0,2899.0,0.2500000000000002
1855.0,2861.0,0.023148148148148084
1855.0,2407.0,0.19675925925925936
1855.0,204.0,0.12152777777777787
1855.0,2163.0,0.19097222222222238
1855.0,3053.0,0.22222222222222243
1855.0,106.0,0.0694444444444445
1855.0,212.0,0.277777777777778
444.0,106.0,0.175
444.0,2407.0,0.49583333333333307
444.0,1527.0,0.4375
444.0,2521.0,0.0
444.0,2097.0,0.09891304347826091
444.0,3053.0,0.5599999999999999
444.0,2763.0,0.2138888888888892
444.0,2765.0,0.33870967741935454
444.0,464.0,0.7
444.0,1521.0,0.42
444.0,204.0,0.30624999999999997
444.0,1010.0,0.35
444.0,1304.0,0.0
444.0,1410.0,0.42
444.0,1939.0,0.1944444444444446
444.0,1519.0,0.0875
444.0,2861.0,0.05833333333333312
444.0,2899.0,0.63
2765.0,900.0,0.16129032258064488
2765.0,1304.0,0.0
2765.0,1519.0,0.06048387096774188
2765.0,1527.0,0.3024193548387094
2765.0,1915.0,0.48387096774193505
